prop	clks	bids	imps	budget	spend	algo	para	revenue	roi	campaign
64	11	33181	18003	706507	706522	rand	140	-705549.920909	-0.998652404252	1458
64	8	31412	17486	706507	706526	rand	150	-705813.578843	-0.999019935914	1458
64	12	30006	17311	706507	706531	rand	160	-705457.368264	-0.998529883062	1458
64	9	27697	16815	706507	706549	rand	170	-705694.026198	-0.998897376401	1458
64	11	26043	16304	706507	706540	rand	180	-705507.920909	-0.998652324135	1458
64	9	24960	15957	706507	706562	rand	190	-705632.026198	-0.998897279626	1458
64	10	24088	15778	706507	706509	rand	200	-705637.473553	-0.99877491469	1458
64	10	23123	15419	706507	706510	rand	210	-705624.473553	-0.998774892148	1458
64	9	22058	15105	706507	706544	rand	220	-705708.026198	-0.998897398251	1458
64	12	21536	14934	706507	706564	rand	230	-705468.368264	-0.998529905951	1458
64	8	20605	14632	706507	706531	rand	240	-705774.578843	-0.99901988181	1458
64	8	20083	14448	706507	706565	rand	250	-705792.578843	-0.999019906782	1458
64	11	19368	14215	706507	706577	rand	260	-705544.920909	-0.998652394715	1458
64	7	18735	14002	706507	706508	rand	270	-705822.131487	-0.999142349238	1458
64	9	18280	13790	706507	706513	rand	280	-705702.026198	-0.998897388887	1458
64	9	17964	13768	706507	706575	rand	290	-705696.026198	-0.998897379522	1458
64	9	17781	13697	706507	706548	rand	300	-705709.026198	-0.998897399812	1458
64	10	17359	13534	706507	706508	rand	310	-705603.473553	-0.998774855731	1458
64	9	17148	13497	706507	706560	rand	320	-705644.026198	-0.998897298358	1458
64	9	16774	13333	706507	706513	rand	330	-705664.026198	-0.998897329577	1458
64	12	16657	13277	706507	706739	rand	340	-705460.368264	-0.998529889305	1458
64	7	16411	13234	706507	706518	rand	350	-705834.131487	-0.999142363806	1458
64	12	16212	13157	706507	706638	rand	360	-705353.368264	-0.998529666621	1458
64	6	16020	13069	706507	706510	rand	370	-705903.684132	-0.999264865572	1458
64	11	15610	12875	706507	706511	rand	380	-705488.920909	-0.998652287889	1458
64	7	15366	12760	706507	706552	rand	390	-705782.131487	-0.999142300672	1458
64	8	15315	12802	706507	706605	rand	400	-705764.578843	-0.999019867936	1458
64	8	15220	12687	706507	706587	rand	410	-705786.578843	-0.999019898458	1458
64	9	15029	12665	706507	706547	rand	420	-705716.026198	-0.998897410736	1458
64	8	14762	12587	706507	706733	rand	430	-705800.578843	-0.99901991788	1458
64	10	14821	12525	706507	706601	rand	440	-705602.473553	-0.998774853997	1458
64	4	14699	12551	706507	706542	rand	450	-706145.789421	-0.999509958246	1458
64	7	14664	12577	706507	706556	rand	460	-705880.131487	-0.999142419648	1458
64	7	14550	12560	706507	706592	rand	470	-705764.131487	-0.999142278816	1458
64	7	14363	12407	706507	706522	rand	480	-705866.131487	-0.999142402653	1458
64	9	14552	12533	706507	706641	rand	490	-705644.026198	-0.998897298358	1458
64	8	14138	12362	706507	706606	rand	500	-705719.578843	-0.9990198055	1458
64	467	614638	966	706507	84238	lin	2	-43817.914943	-0.520168035126	1458
64	468	614638	1003	706507	86382	lin	4	-45875.3622983	-0.531075482141	1458
64	468	614638	1072	706507	87792	lin	6	-47285.3622983	-0.53860673294	1458
64	468	614638	1196	706507	88942	lin	8	-48435.3622983	-0.544572443821	1458
64	468	614638	1436	706507	91166	lin	10	-50659.3622983	-0.55568262618	1458
64	468	614638	1846	706507	94437	lin	12	-53930.3622983	-0.571072379452	1458
64	468	614638	2382	706507	98791	lin	14	-58284.3622983	-0.58997643812	1458
64	468	614638	3095	706507	105251	lin	16	-64744.3622983	-0.615142490791	1458
64	468	614638	3932	706507	112894	lin	18	-72387.3622983	-0.641197603932	1458
64	468	614638	4915	706507	122472	lin	20	-81965.3622983	-0.669257971604	1458
64	468	614638	7532	706507	151887	lin	25	-111380.362298	-0.733310700049	1458
64	468	614638	10557	706507	190201	lin	30	-149694.362298	-0.787032467223	1458
64	468	614638	13799	706507	238598	lin	35	-198091.362298	-0.830230606704	1458
64	469	614638	17235	706507	300096	lin	40	-259502.809654	-0.864732651064	1458
64	470	614638	20737	706507	366210	lin	45	-325530.257009	-0.888916897433	1458
64	470	614638	24305	706507	444340	lin	50	-403660.257009	-0.9084490638	1458
64	470	614638	28092	706507	531024	lin	55	-490344.257009	-0.923393776946	1458
64	471	614638	31908	706507	628971	lin	60	-588204.704364	-0.935185730923	1458
64	445	581403	34157	706507	706527	lin	65	-667986.073126	-0.945483626551	1458
64	311	400665	31954	706507	706529	lin	70	-679465.12751	-0.96189337443	1458
64	256	314845	29842	706507	706685	lin	75	-684292.522967	-0.968635463184	1458
64	224	250196	28284	706507	706515	lin	80	-687118.207596	-0.972558205586	1458
64	185	211622	27221	706507	706557	lin	85	-690494.760738	-0.977336050085	1458
64	166	187009	25835	706507	706537	lin	90	-692116.260986	-0.979663036935	1458
64	153	170745	24736	706507	706544	lin	95	-693231.445367	-0.981255425347	1458
64	141	155614	23739	706507	706510	lin	100	-694256.077103	-0.982725245736	1458
64	118	126549	22425	706507	706566	lin	110	-696258.78793	-0.985543359015	1458
64	106	114204	21857	706507	706633	lin	120	-697298.419666	-0.987013544277	1458
64	100	104190	21594	706507	706584	lin	130	-697768.735534	-0.987747776879	1458
64	83	92587	21014	706507	706543	lin	140	-699312.130493	-0.989831691182	1458
64	72	81691	20234	706507	706569	lin	150	-700263.209584	-0.991179285889	1458
64	66	74631	19829	706507	706560	lin	160	-700772.525452	-0.991914230949	1458
64	59	68343	19232	706507	706526	lin	170	-701399.393965	-0.992772027364	1458
64	56	62653	18616	706507	706534	lin	180	-701622.051899	-0.993139192093	1458
64	45	57767	18255	706507	706514	lin	190	-702459.13099	-0.994485953205	1458
64	41	52546	17916	706507	706538	lin	200	-702956.341569	-0.994977164449	1458
64	39	48057	17379	706507	706570	lin	210	-703124.446858	-0.995222147004	1458
64	35	44840	17089	706507	706515	lin	220	-703471.657437	-0.995712189278	1458
64	34	41914	16747	706507	706519	lin	230	-703556.210081	-0.995834686364	1458
64	32	39648	16560	706507	706568	lin	240	-703728.315371	-0.996079699264	1458
64	32	37534	16311	706507	706543	lin	250	-703723.315371	-0.996079671519	1458
64	31	35753	15959	706507	706575	lin	260	-703815.868015	-0.996202214038	1458
64	30	33914	15687	706507	706532	lin	270	-703865.42066	-0.996324530775	1458
64	29	32610	15588	706507	706542	lin	280	-703970.973305	-0.996447141968	1458
64	28	31074	15257	706507	706516	lin	290	-704022.525949	-0.996569484362	1458
64	27	29990	15180	706507	706541	lin	300	-704104.078594	-0.996691979364	1458
64	25	28970	15046	706507	706664	lin	310	-704264.183883	-0.996936961564	1458
64	23	27925	14824	706507	706516	lin	320	-704296.289173	-0.997181442066	1458
64	23	27055	14599	706507	706583	lin	330	-704417.289173	-0.997181924855	1458
64	23	26185	14353	706507	706566	lin	340	-704340.289173	-0.997181617645	1458
64	22	25766	14397	706507	706557	lin	350	-704431.841817	-0.997304175092	1458
64	22	25185	14264	706507	706592	lin	360	-704414.841817	-0.997304110207	1458
64	21	24388	14045	706507	706540	lin	370	-704678.394462	-0.997427295359	1458
64	21	23701	13928	706507	706586	lin	380	-704683.394462	-0.997427313567	1458
64	19	23128	13825	706507	706518	lin	390	-704803.499751	-0.997672156693	1458
64	18	22481	13694	706507	706660	lin	400	-704901.052396	-0.9977947091	1458
64	16	21135	13487	706507	706555	lin	450	-704898.157685	-0.998039252942	1458
64	16	20167	13384	706507	706567	lin	500	-705086.157685	-0.998039774719	1458
64	15	19165	13224	706507	706529	lin	550	-705160.71033	-0.998162257583	1458
64	15	18350	13086	706507	706740	lin	600	-705191.71033	-0.998162338221	1458
64	14	17806	13044	706507	706563	lin	650	-705174.262975	-0.998284596488	1458
64	14	17297	12974	706507	706535	lin	700	-705074.262975	-0.998284353611	1458
64	14	16775	12884	706507	706560	lin	750	-705276.262975	-0.998284844151	1458
64	330	424901	32372	706507	706520	mcpc	1	-677936.627262	-0.959571955886	1458
64	0	614638	2	706507	2	const	2	-2.0	-1.0	1458
64	0	614638	4	706507	7	const	4	-7.0	-1.0	1458
64	3	614638	11130	706507	52394	const	6	-52134.342066	-0.99504412845	1458
64	3	614638	15785	706507	82965	const	8	-82705.342066	-0.996870271392	1458
64	5	614638	20922	706507	126505	const	10	-126072.236777	-0.996579082065	1458
64	5	614638	30335	706507	223802	const	12	-223369.236777	-0.998066312083	1458
64	9	614638	37758	706507	316741	const	14	-315962.026198	-0.997540660028	1458
64	12	614638	49115	706507	481174	const	16	-480135.368264	-0.997841463304	1458
64	14	614638	60480	706507	668270	const	18	-667058.262975	-0.998186755316	1458
64	16	472727	57030	706507	706508	const	20	-705106.157685	-0.998039830211	1458
64	12	227830	46755	706507	706525	const	25	-705463.368264	-0.998529895547	1458
64	12	191633	43328	706507	706517	const	30	-705456.368264	-0.998529880982	1458
64	11	151644	38989	706507	706530	const	35	-705548.920909	-0.998652402344	1458
64	11	129712	36720	706507	706518	const	40	-705545.920909	-0.998652396622	1458
64	12	96857	32242	706507	706523	const	45	-705468.368264	-0.998529905951	1458
64	14	83623	30108	706507	706512	const	50	-705281.262975	-0.99828485629	1458
64	8	57279	25399	706507	706521	const	55	-705803.578843	-0.999019922042	1458
64	7	50653	24173	706507	706520	const	60	-705901.131487	-0.999142445138	1458
64	8	42035	22267	706507	706537	const	65	-705784.578843	-0.999019895683	1458
64	8	38405	21488	706507	706514	const	70	-705810.578843	-0.999019931752	1458
64	9	27588	18721	706507	706524	const	75	-705686.026198	-0.998897363915	1458
64	9	25674	18078	706507	706571	const	80	-705722.026198	-0.9988974201	1458
64	11	22510	17003	706507	706550	const	85	-705547.920909	-0.998652400437	1458
64	10	20784	16343	706507	706525	const	90	-705611.473553	-0.998774869604	1458
64	10	20222	16189	706507	706553	const	95	-705636.473553	-0.998774912956	1458
64	10	19576	15928	706507	706543	const	100	-705622.473553	-0.998774888679	1458
64	9	18647	15571	706507	706551	const	110	-705727.026198	-0.998897427903	1458
64	9	18275	15403	706507	706542	const	120	-705703.026198	-0.998897390447	1458
64	9	17955	15281	706507	706539	const	130	-705708.026198	-0.998897398251	1458
64	9	17346	15005	706507	706554	const	140	-705715.026198	-0.998897409176	1458
64	10	16074	14362	706507	706560	const	150	-705639.473553	-0.998774918158	1458
64	8	14955	13711	706507	706517	const	160	-705811.578843	-0.999019933139	1458
64	8	14397	13410	706507	706544	const	170	-705781.578843	-0.999019891521	1458
64	7	14107	13234	706507	706527	const	180	-705901.131487	-0.999142445138	1458
64	7	13870	13073	706507	706515	const	190	-705839.131487	-0.999142369876	1458
64	6	13369	12809	706507	706527	const	200	-705937.684132	-0.999264900952	1458
64	5	13086	12606	706507	706527	const	210	-706024.236777	-0.99938741746	1458
64	5	12824	12418	706507	706515	const	220	-705999.236777	-0.999387395781	1458
64	5	12565	12231	706507	706508	const	230	-706063.236777	-0.999387451276	1458
64	5	12308	12048	706507	706546	const	240	-706063.236777	-0.999387451276	1458
64	4	12100	11895	706507	706631	const	250	-706086.789421	-0.999509917319	1458
64	4	11890	11745	706507	706522	const	260	-706159.789421	-0.999509967957	1458
64	5	11757	11644	706507	706566	const	270	-706074.236777	-0.999387460813	1458
64	5	11670	11581	706507	706522	const	280	-706058.236777	-0.999387446941	1458
64	5	11536	11486	706507	706655	const	290	-706027.236777	-0.999387420062	1458
64	5	11427	11400	706507	706516	const	300	-705892.236777	-0.999387302979	1458
64	468	614638	1283	706507	88091	ortb	20	-47584.3622983	-0.540172801969	1458
64	468	614638	5810	706507	123056	ortb	50	-82549.3622983	-0.670827609367	1458
64	468	614638	12786	706507	193680	ortb	80	-153173.362298	-0.790857921821	1458
64	468	614638	20190	706507	290560	ortb	110	-250053.362298	-0.860591142271	1458
64	468	614638	27644	706507	407122	ortb	140	-366615.362298	-0.900504915721	1458
64	469	614638	35259	706507	543979	ortb	170	-503385.809654	-0.925377284148	1458
64	470	614638	42528	706507	692361	ortb	200	-651681.257009	-0.941244895378	1458
64	318	413648	39759	706507	706521	ortb	230	-678982.258998	-0.961042452573	1458
64	250	309552	36724	706507	706523	ortb	260	-684854.838835	-0.969372433746	1458
64	201	233285	34132	706507	706513	ortb	290	-689093.918423	-0.975375367022	1458
64	173	197336	31846	706507	706519	ortb	320	-691525.392474	-0.978805904146	1458
64	157	175569	30339	706507	706562	ortb	350	-692903.234788	-0.980765861168	1458
64	142	157387	28912	706507	706517	ortb	380	-694216.524458	-0.982603887092	1458
64	132	139404	27961	706507	706523	ortb	410	-695044.050905	-0.983828095648	1458
64	117	125354	26954	706507	706528	ortb	440	-696331.340575	-0.98566558886	1458
64	109	117930	26610	706507	706531	ortb	470	-697016.761732	-0.986645587213	1458
64	103	109964	26160	706507	706567	ortb	500	-697582.0776	-0.987381514146	1458
64	96	102424	25473	706507	706509	ortb	530	-698176.946112	-0.988238898028	1458
64	86	95023	24768	706507	706518	ortb	560	-699054.472559	-0.989464191773	1458
64	79	86816	24144	706507	706520	ortb	590	-699662.341072	-0.990321784956	1458
64	73	81444	23532	706507	706518	ortb	620	-700129.65694	-0.991056180978	1458
64	68	76473	23037	706507	706554	ortb	650	-700588.420163	-0.991669077932	1458
64	64	72420	22526	706507	706513	ortb	680	-700887.630742	-0.992158610503	1458
64	59	68615	22041	706507	706550	ortb	710	-701391.393965	-0.992771945519	1458
64	57	65306	21727	706507	706588	ortb	740	-701573.499254	-0.99301705327	1458
64	56	61980	21221	706507	706521	ortb	770	-701595.051899	-0.993138929875	1458
64	50	59319	20996	706507	706508	ortb	800	-702160.367767	-0.993874443397	1458
64	45	57001	20789	706507	706523	ortb	830	-702548.13099	-0.994486647883	1458
64	43	53924	20500	706507	706514	ortb	860	-702722.23628	-0.994731693212	1458
64	40	51485	20187	706507	706541	ortb	890	-703008.894214	-0.995099436797	1458
64	39	49379	19891	706507	706512	ortb	920	-703131.446858	-0.995222194342	1458
64	38	47327	19610	706507	706512	ortb	950	-703181.999503	-0.995344464957	1458
64	36	45526	19393	706507	706553	ortb	980	-703363.104792	-0.995589543061	1458
64	33	44111	19230	706507	706534	ortb	1010	-703609.762726	-0.995957006744	1458
64	33	42473	18951	706507	706551	ortb	1040	-703650.762726	-0.995957241367	1458
64	31	41209	18819	706507	706509	ortb	1070	-703815.868015	-0.996202214038	1458
64	31	40072	18673	706507	706547	ortb	1100	-703813.868015	-0.996202203287	1458
64	31	39009	18522	706507	706525	ortb	1130	-703807.868015	-0.996202171033	1458
64	31	38036	18375	706507	706521	ortb	1160	-703767.868015	-0.996201955996	1458
64	31	37255	18268	706507	706584	ortb	1190	-703814.868015	-0.996202208662	1458
64	31	36193	17998	706507	706598	ortb	1220	-703769.868015	-0.996201966749	1458
64	30	35407	17839	706507	706508	ortb	1250	-703774.42066	-0.996324057273	1458
64	30	34469	17688	706507	706558	ortb	1280	-703891.42066	-0.996324666038	1458
64	29	33646	17565	706507	706529	ortb	1310	-703948.973305	-0.996447031328	1458
64	29	33100	17522	706507	706517	ortb	1340	-703936.973305	-0.996446970976	1458
64	27	32384	17361	706507	706517	ortb	1370	-704164.078594	-0.9966922603	1458
16	0	614638	0	2826028	0	rand	2	0.0	0.0	1458
16	0	614638	1	2826028	1	rand	4	-1.0	-1.0	1458
16	0	614638	541	2826028	2157	rand	6	-2157.0	-1.0	1458
16	0	614638	3480	2826028	16462	rand	8	-16462.0	-1.0	1458
16	1	614638	6221	2826028	32142	rand	10	-32055.4473553	-0.997307179246	1458
16	3	614638	9359	2826028	54063	rand	12	-53803.342066	-0.995197123097	1458
16	2	614638	12432	2826028	80297	rand	14	-80123.8947107	-0.997844187338	1458
16	7	614638	15868	2826028	114057	rand	16	-113451.131487	-0.994688019914	1458
16	5	614638	20020	2826028	161041	rand	18	-160608.236777	-0.997312714009	1458
16	5	614638	24351	2826028	216081	rand	20	-215648.236777	-0.997997217602	1458
16	13	614638	38950	2826028	451611	rand	25	-450485.815619	-0.9975085098	1458
16	17	614638	51806	2826028	684011	rand	30	-682539.605041	-0.997848872373	1458
16	20	614638	65142	2826028	966131	rand	35	-964399.947107	-0.998208262758	1458
16	16	614638	77189	2826028	1243933	rand	40	-1242548.15769	-0.998886722746	1458
16	27	614638	88209	2826028	1530112	rand	45	-1527775.07859	-0.99847271219	1458
16	30	614638	98560	2826028	1829446	rand	50	-1826849.42066	-0.99858067451	1458
16	39	614638	111099	2826028	2274542	rand	55	-2271166.44686	-0.998515941609	1458
16	47	614638	123658	2826028	2751025	rand	60	-2746957.0257	-0.998521287775	1458
16	36	530779	117416	2826028	2826029	rand	65	-2822854.10479	-0.998897406835	1458
16	45	466188	112431	2826028	2826044	rand	70	-2822106.13099	-0.998621773662	1458
16	42	377035	102357	2826028	2826043	rand	75	-2822388.78892	-0.998713665887	1458
16	42	317438	95567	2826028	2826058	rand	80	-2822363.78892	-0.998713654507	1458
16	47	274020	89888	2826028	2826074	rand	85	-2821949.0257	-0.998560527308	1458
16	40	241387	85328	2826028	2826032	rand	90	-2822562.89421	-0.998774920326	1458
16	44	218582	81485	2826028	2826034	rand	95	-2822196.68363	-0.998652402821	1458
16	50	199209	77751	2826028	2826041	rand	100	-2821697.36777	-0.998468650407	1458
16	45	171111	72491	2826028	2826073	rand	110	-2822108.13099	-0.998621774637	1458
16	48	152123	69361	2826028	2826093	rand	120	-2821865.47306	-0.99852990179	1458
16	42	138036	67102	2826028	2826048	rand	130	-2822342.78892	-0.998713644948	1458
16	39	127797	65306	2826028	2826038	rand	140	-2822558.44686	-0.998805508854	1458
16	41	117669	63609	2826028	2826047	rand	150	-2822428.34157	-0.998744272005	1458
16	44	109682	62157	2826028	2826048	rand	160	-2822211.68363	-0.998652409974	1458
16	36	103245	60524	2826028	2826067	rand	170	-2822912.10479	-0.998897429464	1458
16	37	97563	59227	2826028	2826086	rand	180	-2822818.55215	-0.998866799697	1458
16	40	93352	58231	2826028	2826076	rand	190	-2822543.89421	-0.998774912089	1458
16	47	89341	57031	2826028	2826044	rand	200	-2821932.0257	-0.998560518649	1458
16	39	86235	56494	2826028	2826033	rand	210	-2822622.44686	-0.998805535906	1458
16	43	82822	55333	2826028	2826065	rand	220	-2822273.23628	-0.99868302537	1458
16	42	80487	54578	2826028	2826067	rand	230	-2822336.78892	-0.998713642217	1458
16	42	77499	53750	2826028	2826106	rand	240	-2822374.78892	-0.998713659514	1458
16	39	74926	52956	2826028	2826034	rand	250	-2822598.44686	-0.998805525761	1458
16	38	72696	52168	2826028	2826036	rand	260	-2822728.9995	-0.998836171427	1458
16	46	70690	51374	2826028	2826039	rand	270	-2821866.57835	-0.99859107013	1458
16	41	68963	50813	2826028	2826094	rand	280	-2822459.34157	-0.99874428578	1458
16	38	67321	50269	2826028	2826247	rand	290	-2822736.9995	-0.998836174721	1458
16	32	65591	49687	2826028	2826029	rand	300	-2823239.31537	-0.999019930712	1458
16	42	64045	48906	2826028	2826060	rand	310	-2822354.78892	-0.998713650411	1458
16	38	63234	48657	2826028	2826038	rand	320	-2822729.9995	-0.998836171838	1458
16	43	61934	48152	2826028	2826049	rand	330	-2822257.23628	-0.998683017913	1458
16	38	61667	48103	2826028	2826033	rand	340	-2822673.9995	-0.998836148776	1458
16	38	59626	47225	2826028	2826122	rand	350	-2822648.9995	-0.99883613848	1458
16	32	59039	47075	2826028	2826128	rand	360	-2823171.31537	-0.999019907129	1458
16	32	58230	46785	2826028	2826030	rand	370	-2823246.31537	-0.999019933139	1458
16	32	57735	46447	2826028	2826073	rand	380	-2823253.31537	-0.999019935567	1458
16	30	57309	46388	2826028	2826147	rand	390	-2823422.42066	-0.999081188294	1458
16	31	56635	46148	2826028	2826046	rand	400	-2823311.86802	-0.999050553173	1458
16	32	55757	45752	2826028	2826066	rand	410	-2823252.31537	-0.99901993522	1458
16	32	55275	45572	2826028	2826072	rand	420	-2823216.31537	-0.999019922735	1458
16	27	54910	45573	2826028	2826075	rand	430	-2823591.07859	-0.999173042836	1458
16	33	54413	45464	2826028	2826046	rand	440	-2823017.76273	-0.998989255263	1458
16	38	54126	45386	2826028	2826061	rand	450	-2822691.9995	-0.998836156189	1458
16	35	53707	45213	2826028	2826059	rand	460	-2822978.65744	-0.998928048837	1458
16	34	53440	45167	2826028	2826077	rand	470	-2823054.21008	-0.998958671959	1458
16	34	52666	44812	2826028	2826081	rand	480	-2823068.21008	-0.998958677118	1458
16	33	52668	44769	2826028	2826044	rand	490	-2823117.76273	-0.998989291029	1458
16	23	51871	44451	2826028	2826060	rand	500	-2823997.28917	-0.999295569964	1458
16	467	614638	966	2826028	84238	lin	2	-43817.914943	-0.520168035126	1458
16	468	614638	1003	2826028	86382	lin	4	-45875.3622983	-0.531075482141	1458
16	468	614638	1072	2826028	87792	lin	6	-47285.3622983	-0.53860673294	1458
16	468	614638	1196	2826028	88942	lin	8	-48435.3622983	-0.544572443821	1458
16	468	614638	1436	2826028	91166	lin	10	-50659.3622983	-0.55568262618	1458
16	468	614638	1846	2826028	94437	lin	12	-53930.3622983	-0.571072379452	1458
16	468	614638	2382	2826028	98791	lin	14	-58284.3622983	-0.58997643812	1458
16	468	614638	3095	2826028	105251	lin	16	-64744.3622983	-0.615142490791	1458
16	468	614638	3932	2826028	112894	lin	18	-72387.3622983	-0.641197603932	1458
16	468	614638	4915	2826028	122472	lin	20	-81965.3622983	-0.669257971604	1458
16	468	614638	7532	2826028	151887	lin	25	-111380.362298	-0.733310700049	1458
16	468	614638	10557	2826028	190201	lin	30	-149694.362298	-0.787032467223	1458
16	468	614638	13799	2826028	238598	lin	35	-198091.362298	-0.830230606704	1458
16	469	614638	17235	2826028	300096	lin	40	-259502.809654	-0.864732651064	1458
16	470	614638	20737	2826028	366210	lin	45	-325530.257009	-0.888916897433	1458
16	470	614638	24305	2826028	444340	lin	50	-403660.257009	-0.9084490638	1458
16	470	614638	28092	2826028	531024	lin	55	-490344.257009	-0.923393776946	1458
16	471	614638	31908	2826028	628971	lin	60	-588204.704364	-0.935185730923	1458
16	473	614638	35777	2826028	730160	lin	65	-689220.599075	-0.943930917984	1458
16	473	614638	39751	2826028	841999	lin	70	-801059.599075	-0.951378325954	1458
16	474	614638	43614	2826028	960612	lin	75	-919586.04643	-0.957291858139	1458
16	474	614638	47597	2826028	1085723	lin	80	-1044697.04643	-0.96221324079	1458
16	476	614638	51638	2826028	1223842	lin	85	-1182642.94114	-0.966336292709	1458
16	476	614638	55714	2826028	1371649	lin	90	-1330449.94114	-0.969963847268	1458
16	476	614638	59734	2826028	1524368	lin	95	-1483168.94114	-0.972973023011	1458
16	477	614638	63964	2826028	1687772	lin	100	-1646486.3885	-0.975538395291	1458
16	479	614638	72367	2826028	2036667	lin	110	-1995208.28321	-0.97964384124	1458
16	479	614638	80915	2826028	2412613	lin	120	-2371154.28321	-0.982815844566	1458
16	482	614638	89408	2826028	2804895	lin	130	-2763176.62527	-0.985126582376	1458
16	367	461968	82882	2826028	2826031	lin	140	-2794259.17941	-0.988759890011	1458
16	294	365929	77596	2826028	2826029	lin	150	-2800552.52247	-0.990995581552	1458
16	261	307033	73870	2826028	2826088	lin	160	-2803427.75974	-0.992006335325	1458
16	239	263610	70582	2826028	2826045	lin	170	-2805288.91793	-0.992680019436	1458
16	209	232254	68633	2826028	2826089	lin	180	-2807839.49727	-0.993598741251	1458
16	194	208358	65620	2826028	2826040	lin	190	-2809228.78694	-0.994058353067	1458
16	179	191279	63387	2826028	2826193	lin	200	-2810479.07661	-0.994517665641	1458
16	169	179420	61597	2826028	2826081	lin	210	-2811383.60305	-0.994824012735	1458
16	161	169496	60032	2826028	2826051	lin	220	-2812047.02421	-0.995068979282	1458
16	153	160806	59007	2826028	2826038	lin	230	-2812742.44537	-0.99531400392	1458
16	151	153678	58097	2826028	2826102	lin	240	-2812792.55066	-0.995375057471	1458
16	146	146289	57412	2826028	2826268	lin	250	-2813391.31388	-0.995528463936	1458
16	140	139407	56724	2826028	2826114	lin	260	-2813881.62975	-0.995712181691	1458
16	130	132653	55950	2826028	2826063	lin	270	-2814617.15619	-0.996018271262	1458
16	125	128033	55613	2826028	2826040	lin	280	-2815161.91942	-0.996171566411	1458
16	125	123809	54949	2826028	2826102	lin	290	-2815162.91942	-0.996171567766	1458
16	121	120645	54629	2826028	2826091	lin	300	-2815476.13	-0.996294034321	1458
16	116	117301	54196	2826028	2826032	lin	310	-2815971.89322	-0.996447252602	1458
16	114	114214	53706	2826028	2826169	lin	320	-2816141.99851	-0.996508503161	1458
16	113	111804	53591	2826028	2826053	lin	330	-2816112.55115	-0.996538988261	1458
16	112	109676	53611	2826028	2826077	lin	340	-2816322.1038	-0.996569765988	1458
16	113	107498	53470	2826028	2826066	lin	350	-2816131.55115	-0.996539011531	1458
16	109	104842	52878	2826028	2826076	lin	360	-2816584.76173	-0.9966616508	1458
16	105	102845	52785	2826028	2826061	lin	370	-2816915.97231	-0.996784141958	1458
16	101	100940	52548	2826028	2826075	lin	380	-2817252.18289	-0.99690663989	1458
16	96	98798	52343	2826028	2826093	lin	390	-2817713.94611	-0.997059806701	1458
16	95	96493	51966	2826028	2826051	lin	400	-2817784.49876	-0.997090417241	1458
16	86	86903	50652	2826028	2826050	lin	450	-2818536.47256	-0.997366036759	1458
16	79	80529	49478	2826028	2826032	lin	500	-2819140.34107	-0.997580427403	1458
16	73	75531	48664	2826028	2826095	lin	550	-2819696.65694	-0.997764221683	1458
16	71	71482	47866	2826028	2826049	lin	600	-2819868.76223	-0.997825475114	1458
16	65	68553	47487	2826028	2826030	lin	650	-2820393.0781	-0.998009241303	1458
