1458
dsp_l:  34
prop	clks	bids	imps	budget	spend	algo	para	revenue	roi	campaign
64	106	114204	21857	706507	706633	lin	120	8468107.33415	11.9864557232	1458
64	100	104190	21594	706507	706584	lin	130	7948840.46618	11.2522231212	1458
64	83	92587	21014	706507	706543	lin	140	6477373.50693	9.16830881835	1458
64	72	81691	20234	706507	706569	lin	150	5525295.41565	7.82071411071	1458
64	66	74631	19829	706507	706560	lin	160	5005989.54768	7.08576905055	1458
64	59	68343	19232	706507	706526	lin	170	4400100.03504	6.22797263582	1458
64	56	62653	18616	706507	706534	lin	180	4140479.10106	5.86080790673	1458
64	45	57767	18255	706507	706514	lin	190	3188515.00978	4.51404679492	1458
64	41	52546	17916	706507	706538	lin	200	2842153.43113	4.02283555125	1458
64	39	48057	17379	706507	706570	lin	210	2669053.14181	3.77785299619	1458
64	35	44840	17089	706507	706515	lin	220	2322841.56316	3.28781072237	1458
64	34	41914	16747	706507	706519	lin	230	2236290.9185	3.16531363597	1458
64	32	39648	16560	706507	706568	lin	240	2063186.62918	2.92030073571	1458
64	32	37534	16311	706507	706543	lin	250	2063191.62918	2.9203284805	1458
64	31	35753	15959	706507	706575	lin	260	1976632.98452	2.79778596221	1458
64	30	33914	15687	706507	706532	lin	270	1890117.33985	2.67546922531	1458
64	29	32610	15588	706507	706542	lin	280	1803545.69519	2.55285803184	1458
64	28	31074	15257	706507	706516	lin	290	1717028.05053	2.43051563818	1458
64	27	29990	15180	706507	706541	lin	300	1630480.40587	2.30802063565	1458
64	25	28970	15046	706507	706664	lin	310	1457388.11654	2.06303843639	1458
64	23	27925	14824	706507	706516	lin	320	1284423.82722	1.81855793356	1458
64	23	27055	14599	706507	706583	lin	330	1284302.82722	1.81807514527	1458
64	23	26185	14353	706507	706566	lin	340	1284379.82722	1.81838235504	1458
64	22	25766	14397	706507	706557	lin	350	1197822.18256	1.69582490848	1458
64	22	25185	14264	706507	706592	lin	360	1197839.18256	1.6958897928	1458
64	21	24388	14045	706507	706540	lin	370	1111109.5379	1.57270464079	1458
64	21	23701	13928	706507	706586	lin	380	1111104.5379	1.57268643342	1458
64	19	23128	13825	706507	706518	lin	390	938052.248574	1.32784330704	1458
64	18	22481	13694	706507	706660	lin	400	851488.603912	1.20529089998	1458
64	16	21135	13487	706507	706555	lin	450	678559.314588	0.960747058316	1458
64	16	20167	13384	706507	706567	lin	500	678371.314588	0.960225281135	1458
64	15	19165	13224	706507	706529	lin	550	591830.669927	0.837742416654	1458
64	15	18350	13086	706507	706740	lin	600	591799.669927	0.837661778548	1458
64	14	17806	13044	706507	706563	lin	650	505351.025265	0.715403512053	1458
64	14	17297	12974	706507	706535	lin	700	505451.025265	0.715646388665	1458
64	14	16775	12884	706507	706560	lin	750	505249.025265	0.71515584874	1458
