prop	clks	bids	imps	budget	spend	algo	para	revenue	roi	campaign
16	9	57035	36226	2718597	2718716	lin	120	-2716056.73696	-0.999080665237	2259
16	10	54477	35748	2718597	2718632	lin	130	-2715713.04107	-0.99897849213	2259
16	9	52293	35254	2718597	2718613	lin	140	-2716058.73696	-0.999080665913	2259
16	8	50249	34786	2718597	2718743	lin	150	-2716339.43286	-0.999182815047	2259
16	8	48611	34393	2718597	2718599	lin	160	-2716330.43286	-0.999182812342	2259
16	8	47149	34035	2718597	2718604	lin	170	-2716363.43286	-0.999182822261	2259
16	7	45828	33756	2718597	2718615	lin	180	-2716652.12875	-0.999284972372	2259
16	7	44666	33449	2718597	2718621	lin	190	-2716483.12875	-0.99928492792	2259
16	8	43607	33215	2718597	2718620	lin	200	-2716342.43286	-0.999182815949	2259
16	8	42639	32915	2718597	2718652	lin	210	-2716141.43286	-0.999182755525	2259
16	8	41798	32717	2718597	2718677	lin	220	-2716212.43286	-0.99918277687	2259
16	8	41034	32504	2718597	2718634	lin	230	-2716345.43286	-0.999182816851	2259
16	8	40279	32268	2718597	2718705	lin	240	-2716374.43286	-0.999182825568	2259
16	8	39600	32106	2718597	2718647	lin	250	-2716269.43286	-0.999182794005	2259
16	8	38971	31929	2718597	2718686	lin	260	-2716363.43286	-0.999182822261	2259
16	7	38392	31738	2718597	2718715	lin	270	-2716623.12875	-0.999284964744	2259
16	7	37908	31602	2718597	2718615	lin	280	-2716647.12875	-0.999284971057	2259
16	7	37454	31498	2718597	2718608	lin	290	-2716457.12875	-0.99928492108	2259
16	7	37001	31372	2718597	2718617	lin	300	-2716653.12875	-0.999284972635	2259
16	7	36632	31259	2718597	2718599	lin	310	-2716503.12875	-0.999284933181	2259
16	7	36220	31089	2718597	2718712	lin	320	-2716537.12875	-0.999284942124	2259
16	7	35890	30995	2718597	2718684	lin	330	-2716600.12875	-0.999284958695	2259
16	7	35575	30906	2718597	2718644	lin	340	-2716641.12875	-0.999284969479	2259
16	7	35259	30812	2718597	2718671	lin	350	-2716541.12875	-0.999284943176	2259
16	7	35009	30744	2718597	2718607	lin	360	-2716496.12875	-0.999284931339	2259
16	7	34700	30629	2718597	2718600	lin	370	-2716641.12875	-0.999284969479	2259
16	7	34416	30510	2718597	2718754	lin	380	-2716589.12875	-0.999284955802	2259
16	7	34180	30407	2718597	2718630	lin	390	-2716591.12875	-0.999284956328	2259
16	7	33959	30329	2718597	2718616	lin	400	-2716638.12875	-0.99928496869	2259
16	8	32961	29991	2718597	2718768	lin	450	-2716353.43286	-0.999182819255	2259
16	9	32136	29642	2718597	2718825	lin	500	-2716043.73696	-0.999080660841	2259
16	9	31536	29394	2718597	2718669	lin	550	-2715965.73696	-0.999080634463	2259
16	9	30909	29146	2718597	2718640	lin	600	-2716025.73696	-0.999080654754	2259
16	9	30477	28955	2718597	2718669	lin	650	-2715897.73696	-0.999080611465	2259
16	9	29996	28710	2718597	2718650	lin	700	-2716005.73696	-0.99908064799	2259
