prop	clks	bids	imps	budget	spend	algo	para	revenue	roi	campaign
64	9	29439	14894	724320	724363	rand	160	258150.542056	0.356424662983	3427
64	6	28098	14717	724320	724327	rand	170	-69319.6386293	-0.0957094001001	3427
64	6	27117	14496	724320	724351	rand	180	-69310.6386293	-0.0956981630006	3427
64	7	25343	14035	724320	724357	rand	190	39809.0882658	0.0549620024048	3427
64	9	24063	13689	724320	724419	rand	200	258158.542056	0.356439645514	3427
64	7	22840	13280	724320	724344	rand	210	39844.0882658	0.0550129831483	3427
64	6	21845	13098	724320	724324	rand	220	-69349.6386293	-0.0957468550816	3427
64	6	21014	12954	724320	724341	rand	230	-69325.6386293	-0.0957168913446	3427
64	9	20290	12803	724320	724411	rand	240	258112.542056	0.356353500483	3427
64	8	19653	12617	724320	724398	rand	250	148990.815161	0.205709146836	3427
64	10	19056	12438	724320	724351	rand	260	367309.268951	0.507138514426	3427
64	6	18040	12090	724320	724399	rand	270	-69280.6386293	-0.0956607039852	3427
64	5	17307	11698	724320	724326	rand	280	-178487.365524	-0.2464338641	3427
64	5	16295	11350	724320	724344	rand	290	-178505.365524	-0.246452591436	3427
64	5	15805	11179	724320	724405	rand	300	-178454.365524	-0.246399528234	3427
64	7	15561	11036	724320	724421	rand	310	39872.0882658	0.0550537712907	3427
64	7	15015	10752	724320	724340	rand	320	39859.0882658	0.0550348335467	3427
64	9	14504	10661	724320	724334	rand	330	258182.542056	0.356484595091	3427
64	8	14195	10520	724320	724375	rand	340	148971.815161	0.205677518316	3427
64	5	14112	10492	724320	724530	rand	350	-178483.365524	-0.246429702344	3427
64	7	13548	10206	724320	724418	rand	360	39817.0882658	0.0549736547118	3427
64	6	13161	10034	724320	724387	rand	370	-69322.6386293	-0.0957131457379	3427
64	7	12747	9762	724320	724408	rand	380	39798.0882658	0.0549459809031	3427
64	9	12473	9639	724320	724325	rand	390	258152.542056	0.356428408585	3427
64	9	12481	9685	724320	724371	rand	400	258111.542056	0.356351627887	3427
64	7	12334	9606	724320	724391	rand	410	39964.0882658	0.0551878116817	3427
64	6	12231	9535	724320	724416	rand	420	-69198.6386293	-0.095558300174	3427
64	6	12094	9562	724320	724509	rand	430	-69291.6386293	-0.0956744393178	3427
64	9	11953	9518	724320	724323	rand	440	258194.542056	0.356507070996	3427
64	10	11815	9485	724320	724436	rand	450	367346.268951	0.507215511068	3427
64	8	11675	9398	724320	724331	rand	460	148952.815161	0.205645891455	3427
64	7	11687	9415	724320	724457	rand	470	39834.0882658	0.0549984167188	3427
64	8	11463	9327	724320	724366	rand	480	148952.815161	0.205645891455	3427
64	9	11461	9317	724320	724408	rand	490	258109.542056	0.356347882709	3427
64	9	11275	9263	724320	724378	rand	500	258163.542056	0.356449009763	3427
64	263	536795	2227	724320	211166	lin	2	28497579.1734	134.953445031	3427
64	267	536795	3371	724320	251911	lin	4	28893469.081	114.697131451	3427
64	270	536795	4823	724320	321364	lin	6	29151492.2617	90.7117544644	3427
64	273	536795	6625	724320	415310	lin	8	29385022.4424	70.7544302867	3427
64	277	536795	8550	724320	519207	lin	10	29717760.3499	57.2368252931	3427
64	279	536795	10722	724320	637148	lin	12	29818136.8037	46.799388531	3427
64	251	493204	12370	724320	724355	lin	14	26674615.4507	36.8319451147	3427
64	201	380895	12820	724320	724324	lin	16	21216710.1059	29.296997912	3427
64	174	328229	13413	724320	724377	lin	18	18269376.4798	25.2255136815	3427
64	152	285989	13685	724320	724422	lin	20	15867846.4881	21.9084421606	3427
64	115	219915	14281	724320	724404	lin	25	11828979.5929	16.3321886371	3427
64	100	178676	15068	724320	724402	lin	30	10191598.6895	14.0714683801	3427
64	92	153383	14834	724320	724327	lin	35	9318363.87435	12.8664209941	3427
64	83	136421	14952	724320	724378	lin	40	8335856.33229	11.5085588544	3427
64	73	123283	15212	724320	724404	lin	45	7244271.06334	10.0015339484	3427
64	59	111632	15046	724320	724338	lin	50	5716114.88681	7.89246101044	3427
64	52	101554	14791	724320	724368	lin	55	4952062.79855	6.83806178004	3427
64	49	96578	15135	724320	724382	lin	60	4624587.61786	6.38587610691	3427
64	46	90602	14934	724320	724441	lin	65	4297102.43718	5.9335934421	3427
64	43	85491	15020	724320	724341	lin	70	3969507.25649	5.48033771974	3427
64	41	79036	14832	724320	724370	lin	75	3751242.8027	5.17937882225	3427
64	37	73302	14580	724320	724326	lin	80	3314651.89512	4.57685139635	3427
64	35	68172	14413	724320	724386	lin	85	3096246.44133	4.27475903424	3427
64	36	65293	14637	724320	724354	lin	90	3205449.16822	4.42579603905	3427
64	35	61579	14397	724320	724375	lin	95	3096276.44133	4.27497751741	3427
64	33	57422	14221	724320	724446	lin	100	2877968.98754	3.97361890063	3427
64	33	52939	14383	724320	724327	lin	110	2877987.98754	3.97374937872	3427
64	31	47394	13951	724320	724325	lin	120	2659631.53375	3.67205843765	3427
64	29	42868	13780	724320	724380	lin	130	2441300.07996	3.37055083295	3427
64	28	37614	13176	724320	724338	lin	140	2332236.35306	3.22039573308	3427
64	27	34410	12995	724320	724410	lin	150	2222966.62617	3.06904364813	3427
64	24	32336	13034	724320	724321	lin	160	1895577.44548	2.61736217881	3427
64	23	29876	12655	724320	724411	lin	170	1786369.71859	2.46640422514	3427
64	22	27756	12344	724320	724347	lin	180	1677221.99169	2.3157413557	3427
64	21	26398	12277	724320	724423	lin	190	1458933.5379	2.01443102214	3427
64	19	24599	11814	724320	724553	lin	200	1349716.81101	1.86348015254	3427
64	19	23022	11420	724320	724354	lin	210	1349738.81101	1.86356713109	3427
64	19	22175	11317	724320	724383	lin	220	1349822.81101	1.86389927962	3427
64	17	21453	11274	724320	724350	lin	230	1131450.35722	1.562241604	3427
64	17	20875	11227	724320	724359	lin	240	1131587.35722	1.56272637374	3427
64	17	20229	11156	724320	724333	lin	250	1131441.35722	1.56220976424	3427
64	16	19702	11109	724320	724353	lin	260	1022274.63032	1.41146490625	3427
64	15	19222	11079	724320	724326	lin	270	913137.903427	1.26081702333	3427
64	14	18651	10938	724320	724484	lin	280	804003.176532	1.11016581522	3427
64	14	18078	10764	724320	724327	lin	290	803917.176532	1.10991526571	3427
64	14	17559	10594	724320	724351	lin	300	803916.176532	1.1099123527	3427
64	14	17150	10469	724320	724366	lin	310	803911.176532	1.10989778773	3427
64	14	16939	10520	724320	724571	lin	320	803916.176532	1.1099123527	3427
64	12	16680	10504	724320	724478	lin	330	585691.722741	0.808728540832	3427
64	12	16470	10499	724320	724358	lin	340	585712.722741	0.808780990043	3427
64	12	16008	10316	724320	724371	lin	350	585600.722741	0.80850129606	3427
64	12	15602	10164	724320	724383	lin	360	585598.722741	0.808496302311	3427
64	12	15304	10060	724320	724377	lin	370	585590.722741	0.808476327589	3427
64	12	15006	9948	724320	724385	lin	380	585596.722741	0.808491308589	3427
64	12	14831	9922	724320	724384	lin	390	585597.722741	0.808493805446	3427
64	12	14631	9924	724320	724372	lin	400	585609.722741	0.808523768273	3427
64	12	13484	9576	724320	724341	lin	450	585590.722741	0.808476327589	3427
64	12	12462	9143	724320	724430	lin	500	585597.722741	0.808493805446	3427
64	11	11999	9060	724320	724421	lin	550	476470.995846	0.657859232814	3427
64	11	11613	8955	724320	724365	lin	600	476499.995846	0.657925616222	3427
64	11	11276	8834	724320	724357	lin	650	476507.995846	0.657943929822	3427
64	10	11019	8764	724320	724432	lin	700	367350.268951	0.5072238355	3427
64	10	10806	8699	724320	724369	lin	750	367337.268951	0.507196781431	3427
64	36	72148	14571	724320	724356	mcpc	1	3205413.16822	4.42552636021	3427
64	0	536795	323	724320	321	const	2	-321.0	-1.0	3427
64	0	536795	430	724320	590	const	4	-590.0	-1.0	3427
64	1	536795	10681	724320	49781	const	6	59377.7268951	1.19277890953	3427
64	1	536795	14372	724320	73971	const	8	35187.7268951	0.475696244408	3427
64	1	536795	17204	724320	99019	const	10	10139.7268951	0.102401830912	3427
64	3	536795	23725	724320	169091	const	12	158385.180685	0.936686048846	3427
64	3	536795	28143	724320	224246	const	14	103230.180685	0.460343465147	3427
64	4	536795	33085	724320	295756	const	16	140878.90758	0.476334909792	3427
64	5	536795	36190	724320	346196	const	18	199597.634476	0.576545178094	3427
64	5	536795	42317	724320	457598	const	20	88195.6344756	0.192736057578	3427
64	3	251676	43968	724320	724334	const	25	-396835.819315	-0.547879669693	3427
64	3	216802	42100	724320	724345	const	30	-396841.819315	-0.547883414902	3427
64	4	161972	37143	724320	724326	const	35	-287679.09242	-0.39717455747	3427
64	3	148361	35424	724320	724323	const	40	-396815.819315	-0.547867185216	3427
64	5	127598	33389	724320	724323	const	45	-178523.365524	-0.246471317841	3427
64	4	95535	29000	724320	724331	const	50	-287654.09242	-0.39715374998	3427
64	6	88285	27630	724320	724322	const	55	-69320.6386293	-0.0957106486495	3427
64	5	68750	24459	724320	724321	const	60	-178506.365524	-0.246453631816	3427
64	5	59332	22948	724320	724365	const	65	-178522.365524	-0.246470277509	3427
64	5	49737	21161	724320	724371	const	70	-178522.365524	-0.246470277509	3427
64	3	44795	20180	724320	724321	const	75	-396834.819315	-0.547879045485	3427
64	5	28125	16567	724320	724369	const	80	-178498.365524	-0.246445308694	3427
64	5	27631	16484	724320	724371	const	85	-178500.365524	-0.246447389492	3427
64	5	23120	15073	724320	724329	const	90	-178458.365524	-0.246403690324	3427
64	6	22498	14909	724320	724374	const	95	-69352.6386293	-0.0957506004091	3427
64	5	21418	14671	724320	724322	const	100	-178467.365524	-0.246413054858	3427
64	6	19967	14299	724320	724324	const	110	-69288.6386293	-0.0956706933594	3427
64	8	17295	13203	724320	724350	const	120	148964.815161	0.205665866121	3427
64	8	16032	12674	724320	724354	const	130	149012.815161	0.205745771406	3427
64	8	15388	12332	724320	724351	const	140	148974.815161	0.205682512182	3427
64	8	14840	12045	724320	724356	const	150	148990.815161	0.205709146836	3427
64	8	13998	11665	724320	724361	const	160	148985.815161	0.20570082338	3427
64	8	13011	11062	724320	724360	const	170	149020.815161	0.205759089983	3427
64	8	12127	10520	724320	724340	const	180	149017.815161	0.205754095482	3427
64	8	11808	10370	724320	724440	const	190	148956.815161	0.205652549603	3427
64	9	11111	9991	724320	724326	const	200	258162.542056	0.356447136903	3427
64	9	10858	9849	724320	724353	const	210	258234.542056	0.356581996062	3427
64	9	10448	9611	724320	724451	const	220	258189.542056	0.356497705945	3427
64	8	10135	9416	724320	724423	const	230	149007.815161	0.205737447444	3427
64	7	9616	9097	724320	724331	const	240	39935.0882658	0.0551455561436	3427
64	6	9121	8783	724320	724426	const	250	-69354.6386293	-0.0957530972768	3427
64	7	8927	8655	724320	724375	const	260	39825.0882658	0.0549853072762	3427
64	6	8303	8303	724320	724579	const	270	-69361.6386293	-0.0957618362054	3427
64	6	8303	8303	724320	724579	const	280	-69361.6386293	-0.0957618362054	3427
64	6	8303	8303	724320	724579	const	290	-69361.6386293	-0.0957618362054	3427
64	6	8303	8303	724320	724579	const	300	-69361.6386293	-0.0957618362054	3427
64	267	536795	5559	724320	303679	ortb	20	28841701.081	94.9743020788	3427
64	278	536795	17641	724320	697159	ortb	50	29648967.0768	42.5282712794	3427
64	147	281021	20092	724320	724321	ortb	80	15322043.8536	21.1545996882	3427
64	105	197957	20957	724320	724321	ortb	110	10737367.324	14.8244955798	3427
64	91	152962	19951	724320	724321	ortb	140	9099979.42056	12.5637222673	3427
64	75	129170	19615	724320	724551	ortb	170	7462614.51713	10.3033515817	3427
64	57	111297	19023	724320	724348	ortb	200	5497787.43302	7.59090303623	3427
64	51	98864	18604	724320	724329	ortb	230	4842776.07165	6.68597133535	3427
64	45	90376	18275	724320	724447	ortb	260	4187939.71028	5.782825686	3427
64	41	82584	18140	724320	724397	ortb	290	3751345.8027	5.18025773611	3427
64	37	74214	17520	724320	724351	ortb	320	3314554.89512	4.57610454955	3427
64	35	66843	17201	724320	724546	ortb	350	3096240.44133	4.27471533978	3427
64	33	61109	16824	724320	724360	ortb	380	2877965.98754	3.97359829945	3427
64	31	56393	16527	724320	724400	ortb	410	2659620.53375	3.67198748274	3427
64	31	53174	16523	724320	724369	ortb	440	2659640.53375	3.67211649327	3427
64	31	49637	16107	724320	724389	ortb	470	2659608.53375	3.67191007984	3427
64	29	46279	15765	724320	724369	ortb	500	2441311.07996	3.37061720958	3427
64	29	43531	15626	724320	724351	ortb	530	2441316.07996	3.37064738144	3427
64	28	40743	15299	724320	724332	ortb	560	2332130.35306	3.21977809771	3427
64	29	37801	14872	724320	724359	ortb	590	2441289.07996	3.37048445834	3427
64	27	35912	14685	724320	724374	ortb	620	2222999.62617	3.06922904235	3427
64	28	34469	14596	724320	724328	ortb	650	2332215.35306	3.220273357	3427
64	26	33227	14560	724320	724351	ortb	680	2113851.89927	2.91857636847	3427
64	25	32047	14514	724320	724332	ortb	710	2004713.17238	2.76796594069	3427
64	23	30705	14282	724320	724479	ortb	740	1786357.71859	2.46634679417	3427
64	23	29464	13947	724320	724366	ortb	770	1786360.71859	2.46636115173	3427
64	22	28383	13779	724320	724377	ortb	800	1677191.99169	2.31560402001	3427
64	22	27557	13675	724320	724348	ortb	830	1677220.99169	2.31573677766	3427
64	22	26936	13594	724320	724353	ortb	860	1677193.99169	2.31561317537	3427
64	20	26306	13574	724320	724401	ortb	890	1458875.5379	2.01418963426	3427
64	20	25488	13341	724320	724368	ortb	920	1458918.5379	2.01436859053	3427
64	19	24715	13126	724320	724324	ortb	950	1349709.81101	1.86345247866	3427
64	19	23986	12908	724320	724348	ortb	980	1349753.81101	1.86362643768	3427
64	19	23530	12790	724320	724376	ortb	1010	1349736.81101	1.86355922373	3427
64	19	22907	12621	724320	724327	ortb	1040	1349765.81101	1.86367388472	3427
64	19	22578	12571	724320	724372	ortb	1070	1349705.81101	1.86343666525	3427
64	19	22217	12541	724320	724336	ortb	1100	1349715.81101	1.8634761991	3427
64	18	21830	12503	724320	724513	ortb	1130	1240609.08411	1.71296169836	3427
64	17	21445	12445	724320	724341	ortb	1160	1131399.35722	1.56206118912	3427
64	17	21183	12408	724320	724366	ortb	1190	1131396.35722	1.56205057727	3427
64	17	20938	12382	724320	724425	ortb	1220	1131400.35722	1.56206472642	3427
64	17	20615	12327	724320	724324	ortb	1250	1131424.35722	1.56214962461	3427
64	17	20345	12287	724320	724381	ortb	1280	1131430.35722	1.56217085004	3427
64	16	20107	12253	724320	724377	ortb	1310	1022256.63032	1.41140497612	3427
64	16	19850	12207	724320	724377	ortb	1340	1022238.63032	1.41134504898	3427
64	16	19648	12184	724320	724348	ortb	1370	1022344.63032	1.41169799615	3427
16	0	536795	2	2897282	0	rand	2	0.0	0.0	3427
16	0	536795	168	2897282	181	rand	4	-181.0	-1.0	3427
16	0	536795	598	2897282	1670	rand	6	-1670.0	-1.0	3427
16	0	536795	3357	2897282	15084	rand	8	-15084.0	-1.0	3427
16	1	536795	5591	2897282	27140	rand	10	82018.7268951	3.02206068147	3427
16	0	536795	7754	2897282	41028	rand	12	-41028.0	-1.0	3427
16	1	536795	10140	2897282	60907	rand	14	48251.7268951	0.792219726716	3427
16	1	536795	12580	2897282	83848	rand	16	25310.7268951	0.301864408157	3427
16	2	536795	14867	2897282	108590	rand	18	109727.45379	1.01047475633	3427
16	1	536795	17405	2897282	137789	rand	20	-28630.2731049	-0.207783445013	3427
16	2	536795	25289	2897282	264530	rand	25	-46212.5462098	-0.174696806448	3427
16	5	536795	34329	2897282	435966	rand	30	109827.634476	0.251917889183	3427
16	4	536795	42559	2897282	611793	rand	35	-175158.09242	-0.286302871101	3427
16	8	536795	51184	2897282	822857	rand	40	50412.815161	0.0612655846167	3427
16	10	536795	59047	2897282	1028777	rand	45	62810.2689512	0.0610533370703	3427
16	10	536795	66132	2897282	1236338	rand	50	-144750.731049	-0.117080224865	3427
16	8	536795	73399	2897282	1469676	rand	55	-596406.184839	-0.40580793647	3427
16	15	536795	81542	2897282	1788128	rand	60	-150747.096573	-0.0843044214806	3427
16	13	536795	89930	2897282	2139864	rand	65	-720800.550363	-0.336844094	3427
16	19	536795	98793	2897282	2541913	rand	70	-467897.188993	-0.184072857329	3427
16	19	529983	105555	2897282	2897332	rand	75	-823265.188993	-0.284150963953	3427
16	22	440095	97138	2897282	2897316	rand	80	-495760.008307	-0.171113872148	3427
16	17	365932	90429	2897282	2897307	rand	85	-1041542.64278	-0.359494651216	3427
16	19	310316	85014	2897282	2897315	rand	90	-823263.188993	-0.2841504698	3427
16	25	271913	80588	2897282	2897303	rand	95	-168312.827622	-0.0580933736224	3427
16	13	239189	76604	2897282	2897303	rand	100	-1478209.55036	-0.510207201863	3427
16	21	197402	71040	2897282	2897293	rand	110	-604926.735202	-0.208792699034	3427
16	18	169573	66540	2897282	2897295	rand	120	-932415.915888	-0.321825356426	3427
16	25	149078	62529	2897282	2897332	rand	130	-168305.827622	-0.0580910979155	3427
16	22	134210	60483	2897282	2897334	rand	140	-495765.008307	-0.171115302615	3427
16	21	123406	58813	2897282	2897354	rand	150	-604932.735202	-0.208794337559	3427
16	21	113650	56634	2897282	2897287	rand	160	-604908.735202	-0.208787783417	3427
16	25	106875	55045	2897282	2897314	rand	170	-168268.827622	-0.0580790689964	3427
16	24	99141	53367	2897282	2897381	rand	180	-277463.554517	-0.0957671419011	3427
16	21	93940	52543	2897282	2897349	rand	190	-604942.735202	-0.20879706842	3427
16	22	87824	50895	2897282	2897349	rand	200	-495769.008307	-0.171116446985	3427
16	24	84114	49999	2897282	2897305	rand	210	-277418.554517	-0.0957530972768	3427
16	21	80653	49066	2897282	2897313	rand	220	-604941.735202	-0.208796795334	3427
16	20	77354	48256	2897282	2897306	rand	230	-714054.462098	-0.246461174487	3427
16	19	75162	47375	2897282	2897362	rand	240	-823264.188993	-0.284150716877	3427
16	19	71688	46190	2897282	2897286	rand	250	-823225.188993	-0.284141080771	3427
16	19	69221	45394	2897282	2897364	rand	260	-823258.188993	-0.284149234416	3427
16	19	66584	44782	2897282	2897289	rand	270	-823117.188993	-0.284114394815	3427
16	23	64387	44260	2897282	2897323	rand	280	-386584.281412	-0.133432145274	3427
16	22	62411	43593	2897282	2897289	rand	290	-495740.008307	-0.17110815023	3427
16	25	60891	43038	2897282	2897304	rand	300	-168247.827622	-0.0580722416354	3427
16	15	59053	42475	2897282	2897306	rand	310	-1259862.09657	-0.434848611792	3427
16	21	57710	42015	2897282	2897290	rand	320	-604934.735202	-0.208794883733	3427
16	18	56388	41599	2897282	2897284	rand	330	-932285.915888	-0.321794925514	3427
16	21	55621	41412	2897282	2897398	rand	340	-604903.735202	-0.208786417957	3427
16	22	54277	41001	2897282	2897385	rand	350	-495700.008307	-0.171096706158	3427
16	16	54001	41040	2897282	2897284	rand	360	-1150653.36968	-0.397161448919	3427
16	25	53047	40736	2897282	2897312	rand	370	-168288.827622	-0.058085571153	3427
16	19	52289	40416	2897282	2897283	rand	380	-823190.188993	-0.284132432762	3427
16	24	51469	40053	2897282	2897301	rand	390	-277394.554517	-0.0957456066322	3427
16	23	50756	39705	2897282	2897331	rand	400	-386631.281412	-0.133446202825	3427
16	24	50280	39495	2897282	2897303	rand	410	-277375.554517	-0.0957396764505	3427
16	26	49456	39221	2897282	2897358	rand	420	-59054.1007269	-0.0203832969797	3427
16	23	48604	38970	2897282	2897359	rand	430	-386631.281412	-0.133446202825	3427
16	20	48152	38718	2897282	2897362	rand	440	-714047.462098	-0.246459353856	3427
16	23	47827	38699	2897282	2897395	rand	450	-386519.281412	-0.133412703228	3427
16	19	47702	38657	2897282	2897345	rand	460	-823081.188993	-0.284105499054	3427
16	23	47099	38297	2897282	2897431	rand	470	-386528.281412	-0.133415395256	3427
16	18	46736	38215	2897282	2897498	rand	480	-932415.915888	-0.321825356426	3427
16	25	46308	38047	2897282	2897299	rand	490	-168253.827622	-0.0580741923201	3427
16	21	45977	37895	2897282	2897313	rand	500	-604891.735202	-0.208783140834	3427
16	263	536795	2227	2897282	211166	lin	2	28497579.1734	134.953445031	3427
16	267	536795	3371	2897282	251911	lin	4	28893469.081	114.697131451	3427
16	270	536795	4823	2897282	321364	lin	6	29151492.2617	90.7117544644	3427
16	273	536795	6625	2897282	415310	lin	8	29385022.4424	70.7544302867	3427
16	277	536795	8550	2897282	519207	lin	10	29717760.3499	57.2368252931	3427
16	279	536795	10722	2897282	637148	lin	12	29818136.8037	46.799388531	3427
16	282	536795	13084	2897282	765696	lin	14	30017064.9844	39.2023270128	3427
16	287	536795	15522	2897282	887487	lin	16	30441067.6189	34.3002969271	3427
16	293	536795	18073	2897282	1011065	lin	18	30972441.9803	30.6334824964	3427
16	295	536795	20676	2897282	1137382	lin	20	31064442.4341	27.3122332111	3427
16	301	536795	27130	2897282	1435924	lin	25	31420852.7954	21.8819748089	3427
16	308	536795	33486	2897282	1717258	lin	30	31903629.8837	18.5782391951	3427
16	311	536795	39360	2897282	1981422	lin	35	31966942.0644	16.1333335677	3427
16	311	536795	45007	2897282	2230430	lin	40	31717934.0644	14.2205467396	3427
16	313	536795	50316	2897282	2468578	lin	45	31698103.5182	12.8406327522	3427
16	315	536795	55415	2897282	2709021	lin	50	31675977.972	11.6927768267	3427
16	307	522118	59288	2897282	2897304	lin	55	30614502.1568	10.5668289564	3427
16	270	461069	58530	2897282	2897411	lin	60	26466438.5348	9.13499225813	3427
16	235	405018	57835	2897282	2897332	lin	65	22755023.8204	7.85393451173	3427
16	213	354439	57752	2897282	2897492	lin	70	20353548.8287	7.02510262409	3427
16	190	325581	57229	2897282	2897353	lin	75	17842942.1101	6.15865096357	3427
16	175	300424	56706	2897282	2897331	lin	80	16205523.2066	5.59340782915	3427
16	161	272587	55947	2897282	2897302	lin	85	14677330.0301	5.06599592027	3427
16	149	252272	55553	2897282	2897296	lin	90	13367371.3074	4.61376736841	3427
16	142	232031	54831	2897282	2897357	lin	95	12603268.2191	4.35004810358	3427
16	128	217088	54636	2897282	2897327	lin	100	11075067.0426	3.82261352751	3427
16	116	192723	54027	2897282	2897297	lin	110	9765137.31983	3.3704557972	3427
16	108	167707	51723	2897282	2897283	lin	120	8891883.50467	3.06906752371	3427
16	100	157625	51671	2897282	2897321	lin	130	8018606.68951	2.76764601162	3427
16	97	146003	50231	2897282	2897337	lin	140	7691117.50883	2.65460023312	3427
16	93	138057	49960	2897282	2897306	lin	150	7254491.60125	2.50390595328	3427
16	86	130728	49867	2897282	2897289	lin	160	6490416.51298	2.24021135779	3427
16	81	122328	49076	2897282	2897287	lin	170	5944602.8785	2.05180590949	3427
16	70	115472	48454	2897282	2897296	lin	180	4743836.88266	1.63734492584	3427
16	65	109029	47220	2897282	2897376	lin	190	4198101.24818	1.44901217175	3427
16	64	103016	46021	2897282	2897327	lin	200	4088876.52129	1.41128013127	3427
16	60	99363	45940	2897282	2897304	lin	210	3652290.61371	1.26061335547	3427
16	56	96278	45843	2897282	2897313	lin	220	3215630.70613	1.10988759238	3427
16	54	92983	45520	2897282	2897321	lin	230	2997380.25234	1.03458151442	3427
16	51	89732	44995	2897282	2897312	lin	240	2669860.07165	0.921520025697	3427
16	51	86613	44536	2897282	2897284	lin	250	2669868.07165	0.921525331516	3427
16	48	83978	44342	2897282	2897366	lin	260	2342508.89097	0.808567465842	3427
16	48	80229	43513	2897282	2897424	lin	270	2342343.89097	0.808464467807	3427
16	47	77629	43063	2897282	2897288	lin	280	2233249.16407	0.77082724181	3427
16	46	74598	42315	2897282	2897299	lin	290	2124237.43718	0.733238008265	3427
16	42	72376	41894	2897282	2897316	lin	300	1687438.5296	0.582432079766	3427
16	42	69888	41255	2897282	2897347	lin	310	1687396.5296	0.582409140189	3427
16	41	68215	41158	2897282	2897312	lin	320	1578325.8027	0.544779652331	3427
16	41	66705	41088	2897282	2897290	lin	330	1578233.8027	0.544730599419	3427
16	41	65524	41081	2897282	2897461	lin	340	1578244.8027	0.544736464277	3427
16	41	64096	40864	2897282	2897356	lin	350	1578280.8027	0.544755658669	3427
16	39	62845	40621	2897282	2897340	lin	360	1359950.34891	0.469395130852	3427
16	39	61459	40158	2897282	2897316	lin	370	1359962.34891	0.469401216925	3427
16	39	60847	40298	2897282	2897348	lin	380	1360086.34891	0.4694641093	3427
16	38	59926	40165	2897282	2897406	lin	390	1250770.62201	0.431707955208	3427
16	38	58682	39801	2897282	2897308	lin	400	1250768.62201	0.431706966891	3427
16	35	55085	39067	2897282	2897365	lin	450	923305.441329	0.318683386428	3427
16	35	52469	38528	2897282	2897317	lin	500	923315.441329	0.318687937944	3427
16	35	49947	37683	2897282	2897304	lin	550	923328.441329	0.318693854962	3427
16	33	48001	37145	2897282	2897352	lin	600	705045.987539	0.243354940763	3427
16	32	46439	36615	2897282	2897311	lin	650	595810.260644	0.205645475323	3427
16	31	45197	36261	2897282	2897536	lin	700	486638.533749	0.167963813584	3427
16	31	44310	36035	2897282	2897284	lin	750	486770.533749	0.168017028372	3427
16	173	295995	56715	2897282	2897285	mcpc	1	15987329.7529	5.51833357594	3427
16	0	536795	323	2897282	321	const	2	-321.0	-1.0	3427
16	0	536795	430	2897282	590	const	4	-590.0	-1.0	3427
16	1	536795	10681	2897282	49781	const	6	59377.7268951	1.19277890953	3427
16	1	536795	14372	2897282	73971	const	8	35187.7268951	0.475696244408	3427
16	1	536795	17204	2897282	99019	const	10	10139.7268951	0.102401830912	3427
16	3	536795	23725	2897282	169091	const	12	158385.180685	0.936686048846	3427
16	3	536795	28143	2897282	224246	const	14	103230.180685	0.460343465147	3427
