prop	clks	bids	imps	budget	spend	algo	para	revenue	roi	campaign
64	7	48500	22845	1066517	1066575	rand	170	-85982.0260973	-0.0806208976456	2821
64	6	44471	21790	1066517	1066518	rand	180	-226050.736655	-0.211957074875	2821
64	7	41453	20953	1066517	1066600	rand	190	-85958.0260973	-0.0806002078787	2821
64	8	37830	19924	1066517	1066525	rand	200	54098.6844603	0.0507258705983	2821
64	11	35914	19339	1066517	1066523	rand	210	474413.816133	0.444875422692	2821
64	6	33345	18638	1066517	1066545	rand	220	-226065.736655	-0.211968158377	2821
64	8	31531	17967	1066517	1066521	rand	230	54133.6844603	0.0507603543515	2821
64	6	29777	17425	1066517	1066589	rand	240	-226020.736655	-0.211934906935	2821
64	9	28299	16942	1066517	1066520	rand	250	194163.395018	0.182056629177	2821
64	6	26390	16336	1066517	1066530	rand	260	-226017.736655	-0.211932690073	2821
64	5	25619	16053	1066517	1066518	rand	270	-366012.447212	-0.343228590168	2821
64	10	24789	15818	1066517	1066525	rand	280	334253.105575	0.31341595896	2821
64	7	23650	15412	1066517	1066688	rand	290	-85997.0260973	-0.0806338282771	2821
64	6	22547	14976	1066517	1066527	rand	300	-226012.736655	-0.211928995274	2821
64	6	22139	14845	1066517	1066579	rand	310	-225943.736655	-0.211878003514	2821
64	8	20878	14374	1066517	1066575	rand	320	54075.6844603	0.0507032110786	2821
64	6	20578	14280	1066517	1066580	rand	330	-226007.736655	-0.211925300441	2821
64	7	20121	14166	1066517	1066652	rand	340	-85901.0260973	-0.0805510659501	2821
64	7	19603	13985	1066517	1066598	rand	350	-85985.0260973	-0.080623483801	2821
64	5	19301	13854	1066517	1066638	rand	360	-366089.447212	-0.343276010131	2821
64	9	18889	13663	1066517	1066532	rand	370	194231.395018	0.18213200187	2821
64	7	18267	13418	1066517	1066523	rand	380	-85971.0260973	-0.0806114149514	2821
64	7	17993	13316	1066517	1066648	rand	390	-85976.0260973	-0.0806157252912	2821
64	10	17474	13103	1066517	1066568	rand	400	334220.105575	0.313375319451	2821
64	8	17385	13093	1066517	1066524	rand	410	54149.6844603	0.0507761191068	2821
64	6	16890	12907	1066517	1066521	rand	420	-225995.736655	-0.211916432699	2821
64	8	16587	12769	1066517	1066535	rand	430	54253.6844603	0.050878601548	2821
64	8	16554	12778	1066517	1066541	rand	440	54149.6844603	0.0507761191068	2821
64	7	16276	12718	1066517	1066645	rand	450	-85867.0260973	-0.0805217507193	2821
64	7	16368	12728	1066517	1066628	rand	460	-85975.0260973	-0.0806148632265	2821
64	8	16323	12718	1066517	1066637	rand	470	54118.6844603	0.050745575323	2821
64	9	15774	12529	1066517	1066545	rand	480	194157.395018	0.182049979107	2821
64	6	15732	12486	1066517	1066604	rand	490	-226024.736655	-0.211937862733	2821
64	8	15646	12476	1066517	1066606	rand	500	54270.6844603	0.0508953553864	2821
64	1	661964	2935	1066517	9642	lin	2	130431.710558	13.5274539056	2821
64	5	661964	11588	1066517	64893	lin	4	635475.552788	9.79266720274	2821
64	12	661964	24295	1066517	187056	lin	6	1493828.52669	7.98599631496	2821
64	17	661964	37126	1066517	360395	lin	8	2020858.07948	5.60734216479	2821
64	26	661964	49116	1066517	564640	lin	10	3077276.4745	5.44997958787	2821
64	28	661964	60682	1066517	802752	lin	12	3119311.89561	3.88577281104	2821
64	36	661964	71532	1066517	1065251	lin	14	3977402.58007	3.73377033213	2821
64	35	544023	65892	1066517	1066550	lin	16	3836079.86951	3.59688689125	2821
64	32	460795	61572	1066517	1066531	lin	18	3415861.73784	3.2028798373	2821
64	29	399120	57701	1066517	1066530	lin	20	2995674.60617	2.80898128315	2821
64	22	301535	49697	1066517	1066577	lin	25	2015120.63227	1.88946905091	2821
64	21	245570	44565	1066517	1066524	lin	30	1875040.92171	1.7581140318	2821
64	20	210380	41278	1066517	1066585	lin	35	1734963.21115	1.62676541653	2821
64	18	187758	39157	1066517	1066525	lin	40	1454833.79004	1.36412877537	2821
64	19	173187	38142	1066517	1066577	lin	45	1594900.50059	1.49545288382	2821
64	18	161664	37463	1066517	1066577	lin	50	1454870.79004	1.36421079729	2821
64	19	152754	36960	1066517	1066538	lin	55	1594946.50059	1.49556052169	2821
64	18	145450	36618	1066517	1066521	lin	60	1454825.79004	1.36411104165	2821
64	16	133460	35503	1066517	1066608	lin	65	1174664.36892	1.10140445181	2821
64	16	118585	33666	1066517	1066521	lin	70	1174686.36892	1.10144780033	2821
64	17	106911	32198	1066517	1066564	lin	75	1314739.07948	1.23274432354	2821
64	15	96537	30789	1066517	1066531	lin	80	1034631.65836	0.970142411688	2821
64	12	87854	29547	1066517	1066576	lin	85	614482.52669	0.576220343445	2821
64	10	80681	28359	1066517	1066524	lin	90	334257.105575	0.313420885132	2821
64	8	74266	27349	1066517	1066538	lin	95	54081.6844603	0.0507091221634	2821
64	9	68714	26282	1066517	1066583	lin	100	194151.395018	0.182043329112	2821
64	6	60044	24678	1066517	1066593	lin	110	-226061.736655	-0.211965202807	2821
64	4	52503	23189	1066517	1066522	lin	120	-506207.15777	-0.474642483343	2821
64	4	46830	21991	1066517	1066592	lin	130	-506181.15777	-0.474629675464	2821
64	5	42324	20976	1066517	1066569	lin	140	-366130.447212	-0.343301256928	2821
64	7	38592	19989	1066517	1066582	lin	150	-85955.0260973	-0.0805976215924	2821
64	8	35142	19078	1066517	1066576	lin	160	54086.6844603	0.0507140481183	2821
64	8	32457	18376	1066517	1066533	lin	170	54126.6844603	0.0507534574198	2821
64	8	30122	17675	1066517	1066593	lin	180	54075.6844603	0.0507032110786	2821
64	6	27854	17053	1066517	1066579	lin	190	-226010.736655	-0.211927517345	2821
64	6	26351	16568	1066517	1066561	lin	200	-226062.736655	-0.211965941702	2821
64	7	24950	16159	1066517	1066571	lin	210	-85959.0260973	-0.080601069971	2821
64	6	23504	15730	1066517	1066555	lin	220	-226055.736655	-0.211960769411	2821
64	6	22316	15291	1066517	1066575	lin	230	-226062.736655	-0.211965941702	2821
64	7	21368	14956	1066517	1066630	lin	240	-85976.0260973	-0.0806157252912	2821
64	7	20504	14672	1066517	1066518	lin	250	-85836.0260973	-0.0804950204972	2821
64	8	19679	14413	1066517	1066525	lin	260	54117.6844603	0.0507445900692	2821
64	8	18930	14136	1066517	1066530	lin	270	54109.6844603	0.0507367081054	2821
64	8	18221	13821	1066517	1066521	lin	280	54076.6844603	0.0507041962548	2821
64	8	17771	13651	1066517	1066577	lin	290	54085.6844603	0.0507130629236	2821
64	8	17346	13506	1066517	1066567	lin	300	54083.6844603	0.0507110925398	2821
64	9	16950	13360	1066517	1066540	lin	310	194338.395018	0.182250622482	2821
64	8	16546	13229	1066517	1066589	lin	320	54241.6844603	0.0508667756307	2821
64	8	16130	13076	1066517	1066607	lin	330	54143.6844603	0.0507702072681	2821
64	8	15728	12930	1066517	1066562	lin	340	54097.6844603	0.0507248853815	2821
64	8	15398	12810	1066517	1066537	lin	350	54156.6844603	0.050783016336	2821
64	9	15158	12720	1066517	1066603	lin	360	194186.395018	0.182082121806	2821
64	8	14904	12613	1066517	1066535	lin	370	54107.6844603	0.0507347376329	2821
64	8	14666	12514	1066517	1066551	lin	380	54079.6844603	0.0507071517944	2821
64	7	14413	12407	1066517	1066548	lin	390	-85967.0260973	-0.0806079666504	2821
64	8	14241	12326	1066517	1066522	lin	400	54087.6844603	0.0507150333148	2821
64	8	13362	11895	1066517	1066536	lin	450	54234.6844603	0.0508598773019	2821
64	8	12847	11688	1066517	1066581	lin	500	54109.6844603	0.0507367081054	2821
64	8	12402	11507	1066517	1066560	lin	550	54080.6844603	0.050708136978	2821
64	8	11974	11301	1066517	1066563	lin	600	54193.6844603	0.0508194746232	2821
64	8	11714	11190	1066517	1066559	lin	650	54190.6844603	0.0508165184516	2821
64	8	11553	11119	1066517	1066542	lin	700	54080.6844603	0.050708136978	2821
64	7	11368	11031	1066517	1066523	lin	750	-85844.0260973	-0.0805019187678	2821
64	10	81656	28486	1066517	1066539	mcpc	1	334249.105575	0.313411032825	2821
64	2	661964	2346	1066517	2346	const	2	277801.421115	118.414928012	2821
64	2	661964	8105	1066517	14439	const	4	265708.421115	18.4021345741	2821
64	7	661964	23433	1066517	87654	const	6	892861.973903	10.1862091166	2821
64	7	661964	28676	1066517	121735	const	8	858780.973903	7.05451163513	2821
64	9	661964	35752	1066517	182246	const	10	1078417.39502	5.91737209606	2821
64	11	661964	43622	1066517	264254	const	12	1276556.81613	4.83079467532	2821
64	13	661964	50727	1066517	353191	const	14	1467767.23725	4.15573227304	2821
64	14	661964	57380	1066517	449457	const	16	1511574.94781	3.36311359664	2821
64	14	661964	64200	1066517	561915	const	18	1399116.94781	2.48990852318	2821
64	16	661964	71313	1066517	693811	const	20	1547368.36892	2.23024479133	2821
64	24	471323	79619	1066517	1066522	const	25	2295252.05338	2.15210076668	2821
64	20	352671	70299	1066517	1066535	const	30	1734959.21115	1.62675556476	2821
64	15	255600	60396	1066517	1066522	const	35	1034588.65836	0.970062979177	2821
64	15	198470	53507	1066517	1066521	const	40	1034615.65836	0.970112854657	2821
64	11	165744	49063	1066517	1066543	const	45	474310.816133	0.444735880106	2821
64	12	142685	45452	1066517	1066530	const	50	614383.52669	0.57607402777	2821
64	10	109102	39697	1066517	1066522	const	55	334228.105575	0.313385171222	2821
64	9	96512	37252	1066517	1066560	const	60	194157.395018	0.182049979107	2821
64	10	85730	34992	1066517	1066544	const	65	334239.105575	0.313398717649	2821
64	9	77087	33070	1066517	1066539	const	70	194184.395018	0.182079905012	2821
64	8	60786	29337	1066517	1066530	const	75	54079.6844603	0.0507071517944	2821
64	9	55658	28027	1066517	1066530	const	80	194203.395018	0.182100964891	2821
64	7	51453	26899	1066517	1066562	const	85	-85967.0260973	-0.0806079666504	2821
64	9	48041	25950	1066517	1066531	const	90	194162.395018	0.182055520827	2821
64	9	45021	25082	1066517	1066528	const	95	194172.395018	0.182066604423	2821
64	9	42622	24293	1066517	1066527	const	100	194158.395018	0.182051087447	2821
64	8	34497	21588	1066517	1066529	const	110	54141.6844603	0.05076823667	2821
64	8	31859	20683	1066517	1066576	const	120	54093.6844603	0.0507209445326	2821
64	7	28399	19354	1066517	1066557	const	130	-85946.0260973	-0.0805898626461	2821
64	8	26640	18613	1066517	1066600	const	140	54105.6844603	0.0507327671679	2821
64	9	23994	17547	1066517	1066575	const	150	194164.395018	0.18205773753	2821
64	9	21426	16365	1066517	1066525	const	160	194216.395018	0.182115374714	2821
64	9	19440	15483	1066517	1066534	const	170	194189.395018	0.182085447013	2821
64	9	18237	14852	1066517	1066619	const	180	194221.395018	0.182120917047	2821
64	8	16188	13857	1066517	1066599	const	190	54164.6844603	0.0507908989945	2821
64	8	15615	13571	1066517	1066594	const	200	54181.6844603	0.0508076500366	2821
64	7	14806	13148	1066517	1066567	const	210	-85864.0260973	-0.0805191639915	2821
64	6	13844	12574	1066517	1066562	const	220	-226012.736655	-0.211928995274	2821
64	6	13362	12302	1066517	1066608	const	230	-225984.736655	-0.211908303761	2821
64	6	12911	12050	1066517	1066530	const	240	-225907.736655	-0.211851396497	2821
64	7	12387	11753	1066517	1066550	const	250	-86000.0260973	-0.0806364143597	2821
64	8	11950	11488	1066517	1066522	const	260	54247.6844603	0.0508726885561	2821
64	8	11653	11314	1066517	1066549	const	270	54110.6844603	0.0507376933444	2821
64	8	11381	11144	1066517	1066622	const	280	54203.6844603	0.0508293286486	2821
64	7	10765	10738	1066517	1066546	const	290	-85975.0260973	-0.0806148632265	2821
64	7	10678	10678	1066517	1066540	const	300	-85965.0260973	-0.0806062424903	2821
64	18	661964	40615	1066517	364364	ortb	20	2156962.79004	5.9198021485	2821
64	34	492734	69570	1066517	1066529	ortb	50	3696027.15896	3.46563519671	2821
64	21	302416	55405	1066517	1066520	ortb	80	1875128.92171	1.75834162905	2821
64	20	224864	47820	1066517	1066569	ortb	110	1734991.21115	1.626834381	2821
64	15	184693	43385	1066517	1066543	ortb	140	1034595.65836	0.970075909615	2821
64	18	161723	41340	1066517	1066555	ortb	170	1454814.79004	1.36408665822	2821
64	18	147001	40251	1066517	1066565	ortb	200	1454884.79004	1.36424183409	2821
64	15	128686	38088	1066517	1066558	ortb	230	1034617.65836	0.970116549237	2821
64	15	109409	35244	1066517	1066523	ortb	260	1034609.65836	0.970101770999	2821
64	14	96078	33201	1066517	1066522	ortb	290	894551.947805	0.838789239184	2821
64	11	85428	31376	1066517	1066521	ortb	320	474359.816133	0.444802261082	2821
64	9	77494	30056	1066517	1066613	ortb	350	194151.395018	0.182043329112	2821
64	8	71322	28990	1066517	1066554	ortb	380	54101.6844603	0.0507288262599	2821
64	6	65434	27923	1066517	1066581	ortb	410	-226071.736655	-0.211972591691	2821
64	5	60881	26978	1066517	1066520	ortb	440	-366131.447212	-0.343301872679	2821
64	5	56626	26063	1066517	1066529	ortb	470	-366140.447212	-0.343307414389	2821
64	5	53145	25332	1066517	1066521	ortb	500	-366135.447212	-0.343304335673	2821
64	8	50102	24610	1066517	1066538	ortb	530	54144.6844603	0.05077119257	2821
64	8	47326	23904	1066517	1066569	ortb	560	54074.6844603	0.0507022259042	2821
64	8	44793	23300	1066517	1066556	ortb	590	54105.6844603	0.0507327671679	2821
64	8	42805	22746	1066517	1066535	ortb	620	54078.6844603	0.0507061666127	2821
64	8	40943	22312	1066517	1066571	ortb	650	54094.6844603	0.0507219297421	2821
64	8	39139	21742	1066517	1066527	ortb	680	54124.6844603	0.0507514868845	2821
64	7	37560	21317	1066517	1066566	ortb	710	-85991.0260973	-0.0806286560681	2821
64	7	35952	20835	1066517	1066556	ortb	740	-85935.0260973	-0.0805803793116	2821
64	8	34588	20361	1066517	1066580	ortb	770	54111.6844603	0.0507386785853	2821
64	7	33305	19977	1066517	1066555	ortb	800	-85913.0260973	-0.0805614120558	2821
64	8	32126	19630	1066517	1066527	ortb	830	54147.6844603	0.0507741484865	2821
64	8	31175	19292	1066517	1066568	ortb	860	54152.6844603	0.0507790750511	2821
64	8	30297	18970	1066517	1066549	ortb	890	54110.6844603	0.0507376933444	2821
64	8	29250	18640	1066517	1066547	ortb	920	54079.6844603	0.0507071517944	2821
64	7	28320	18348	1066517	1066524	ortb	950	-85958.0260973	-0.0806002078787	2821
64	7	27467	18056	1066517	1066539	ortb	980	-85857.0260973	-0.0805131282368	2821
64	7	26719	17752	1066517	1066585	ortb	1010	-85968.0260973	-0.0806088287281	2821
64	7	26077	17523	1066517	1066532	ortb	1040	-85972.0260973	-0.0806122770226	2821
64	7	25432	17298	1066517	1066593	ortb	1070	-85986.0260973	-0.0806243458496	2821
64	8	24730	17058	1066517	1066526	ortb	1100	54088.6844603	0.0507160185131	2821
64	8	24163	16867	1066517	1066532	ortb	1130	54084.6844603	0.0507120777308	2821
64	7	23640	16664	1066517	1066586	ortb	1160	-85969.0260973	-0.0806096908042	2821
64	7	23185	16482	1066517	1066522	ortb	1190	-85996.0260973	-0.0806329662463	2821
64	7	22693	16257	1066517	1066569	ortb	1220	-85946.0260973	-0.0805898626461	2821
64	8	22316	16093	1066517	1066544	ortb	1250	54115.6844603	0.0507426195672	2821
64	8	21962	15942	1066517	1066535	ortb	1280	54154.6844603	0.0507810456899	2821
64	8	21530	15766	1066517	1066543	ortb	1310	54157.6844603	0.0507840016619	2821
64	8	21078	15583	1066517	1066530	ortb	1340	54079.6844603	0.0507071517944	2821
64	8	20728	15441	1066517	1066612	ortb	1370	54078.6844603	0.0507061666127	2821
16	0	661964	0	4266068	0	rand	2	0.0	0.0	2821
16	0	661964	2423	4266068	3693	rand	4	-3693.0	-1.0	2821
16	2	661964	4959	4266068	9692	rand	6	270455.421115	27.9050166235	2821
16	0	661964	9879	4266068	31265	rand	8	-31265.0	-1.0	2821
16	4	661964	13930	4266068	51921	rand	10	508373.84223	9.79129527995	2821
16	4	661964	18054	4266068	77492	rand	12	482802.84223	6.23035722694	2821
16	5	661964	21821	4266068	106658	rand	14	593710.552788	5.56648870959	2821
16	7	661964	25661	4266068	140591	rand	16	839924.973903	5.97424425392	2821
16	8	661964	29495	4266068	178376	rand	18	942213.68446	5.28217744798	2821
16	10	661964	32961	4266068	218691	rand	20	1182046.10558	5.4050971717	2821
16	14	661964	45097	4266068	403060	rand	25	1557971.94781	3.86535986653	2821
16	14	661964	56574	4266068	608510	rand	30	1352521.94781	2.22267825969	2821
16	21	661964	67914	4266068	840716	rand	35	2100831.92171	2.49886040198	2821
16	21	661964	78990	4266068	1105169	rand	40	1836378.92171	1.66162724589	2821
16	23	661964	89383	4266068	1379911	rand	45	1841784.34282	1.33471241466	2821
16	29	661964	99079	4266068	1665596	rand	50	2396541.60617	1.43884928048	2821
16	33	661964	109559	4266068	2022735	rand	55	2599697.4484	1.28523877245	2821
16	38	661964	120302	4266068	2416061	rand	60	2906740.00119	1.20309048538	2821
16	38	661964	130545	4266068	2815664	rand	65	2507137.00119	0.890424781219	2821
16	38	661964	139956	4266068	3221583	rand	70	2101218.00119	0.65223152754	2821
16	49	661964	149695	4266068	3673327	rand	75	3190284.81732	0.868500086521	2821
16	49	661964	159538	4266068	4172291	rand	80	2691320.81732	0.645046286877	2821
16	48	604440	155065	4266068	4266070	rand	85	2457519.10676	0.576068486043	2821
16	47	544292	148164	4266068	4266103	rand	90	2317396.3962	0.543216000355	2821
16	43	498858	142655	4266068	4266079	rand	95	1757121.55397	0.41188508755	2821
16	46	455841	137468	4266068	4266108	rand	100	2177357.68565	0.510394009059	2821
16	47	382248	126325	4266068	4266133	rand	110	2317401.3962	0.543217809068	2821
16	36	328301	117193	4266068	4266075	rand	120	776588.580071	0.182038618744	2821
16	38	289180	110144	4266068	4266073	rand	130	1056748.00119	0.247710940578	2821
16	34	259231	104490	4266068	4266113	rand	140	496474.158956	0.116378442299	2821
16	35	234601	99614	4266068	4266114	rand	150	636548.869514	0.149213371753	2821
16	40	213020	94863	4266068	4266110	rand	160	1336918.4223	0.313387018446	2821
16	31	194231	90414	4266068	4266071	rand	170	76230.0272835	0.0178689743296	2821
16	35	178957	86530	4266068	4266072	rand	180	636558.869514	0.14921606563	2821
16	31	164317	82920	4266068	4266084	rand	190	76230.0272835	0.0178689743296	2821
16	34	152491	79821	4266068	4266079	rand	200	496515.158956	0.116389171697	2821
16	35	140989	76516	4266068	4266085	rand	210	636660.869514	0.149243543891	2821
16	31	132002	73860	4266068	4266191	rand	220	76240.0272835	0.0178713603076	2821
16	30	125262	71748	4266068	4266085	rand	230	-63772.683274	-0.0149491145007	2821
16	30	117915	69464	4266068	4266116	rand	240	-63803.683274	-0.0149562726043	2821
16	27	113162	67994	4266068	4266085	rand	250	-484018.814947	-0.113459398456	2821
16	29	107998	66321	4266068	4266078	rand	260	-203779.393832	-0.047769188625	2821
16	32	102351	64269	4266068	4266087	rand	270	216339.737841	0.0507123240288	2821
16	30	98442	62969	4266068	4266175	rand	280	-63844.683274	-0.0149657396138	2821
16	27	94365	61667	4266068	4266154	rand	290	-484038.814947	-0.113463554736	2821
16	26	90741	60298	4266068	4266106	rand	300	-624131.525504	-0.146302040086	2821
16	23	87046	59039	4266068	4266156	rand	310	-1044314.65718	-0.24479892386	2821
16	26	84917	58044	4266068	4266155	rand	320	-624027.525504	-0.146281227673	2821
16	26	82658	57335	4266068	4266204	rand	330	-624097.525504	-0.146295236139	2821
16	22	79929	56421	4266068	4266202	rand	340	-1184337.36773	-0.277625117291	2821
16	24	78127	55631	4266068	4266168	rand	350	-904131.946619	-0.211943958995	2821
16	24	75684	54768	4266068	4266080	rand	360	-904273.946619	-0.211970190319	2821
16	22	74686	54469	4266068	4266099	rand	370	-1184302.36773	-0.277619190528	2821
16	28	73195	53819	4266068	4266072	rand	380	-344003.104389	-0.0806370608781	2821
16	22	72042	53491	4266068	4266115	rand	390	-1184423.36773	-0.277639679782	2821
16	26	70922	53083	4266068	4266291	rand	400	-624148.525504	-0.146305442018	2821
16	24	69544	52561	4266068	4266115	rand	410	-904297.946619	-0.21197462361	2821
16	20	68183	52043	4266068	4266079	rand	420	-1464433.78885	-0.343287710108	2821
16	20	67814	51881	4266068	4266153	rand	430	-1464547.78885	-0.343305259291	2821
16	21	67069	51719	4266068	4266075	rand	440	-1324507.07829	-0.310475856099	2821
16	23	66133	51329	4266068	4266099	rand	450	-1044243.65718	-0.244786354699	2821
16	22	65128	50964	4266068	4266087	rand	460	-1184445.36773	-0.277643404976	2821
16	21	65624	51236	4266068	4266229	rand	470	-1324400.07829	-0.310458561214	2821
16	25	63926	50509	4266068	4266157	rand	480	-764169.236062	-0.179129649908	2821
16	22	63320	50288	4266068	4266128	rand	490	-1184355.36773	-0.277628165303	2821
16	25	62504	50012	4266068	4266096	rand	500	-764183.236062	-0.179132343793	2821
16	1	661964	2935	4266068	9642	lin	2	130431.710558	13.5274539056	2821
16	5	661964	11588	4266068	64893	lin	4	635475.552788	9.79266720274	2821
16	12	661964	24295	4266068	187056	lin	6	1493828.52669	7.98599631496	2821
16	17	661964	37126	4266068	360395	lin	8	2020858.07948	5.60734216479	2821
16	26	661964	49116	4266068	564640	lin	10	3077276.4745	5.44997958787	2821
16	28	661964	60682	4266068	802752	lin	12	3119311.89561	3.88577281104	2821
16	36	661964	71532	4266068	1065251	lin	14	3977402.58007	3.73377033213	2821
16	38	661964	81559	4266068	1346644	lin	16	3976157.00119	2.95264153049	2821
16	41	661964	91317	4266068	1652886	lin	18	4090136.13286	2.47454218431	2821
16	48	661964	100463	4266068	1974471	lin	20	4749067.10676	2.40523517781	2821
16	60	661964	122859	4266068	2928045	lin	25	5476377.63345	1.87031880775	2821
16	72	661964	144967	4266068	4082095	lin	30	6003212.16014	1.47062039471	2821
16	67	535001	133448	4266068	4266093	lin	35	5118946.60735	1.19994285206	2821
16	65	436143	121592	4266068	4266106	lin	40	4838744.18624	1.13424540007	2821
16	62	375608	113551	4266068	4266104	lin	45	4418512.05457	1.03573651708	2821
16	52	334904	107747	4266068	4266133	lin	50	3017770.94899	0.707390316641	2821
16	50	303757	103221	4266068	4266091	lin	55	2737621.52788	0.641720688643	2821
16	47	280030	99545	4266068	4266103	lin	60	2317419.3962	0.543224320466	2821
16	46	260634	96624	4266068	4266077	lin	65	2177339.68565	0.510387636164	2821
16	47	245305	94252	4266068	4266094	lin	70	2317411.3962	0.543221426505	2821
16	43	232356	92136	4266068	4266070	lin	75	1757185.55397	0.411906269216	2821
16	42	221380	90515	4266068	4266106	lin	80	1617059.84342	0.379054429784	2821
16	42	211649	88878	4266068	4266169	lin	85	1617086.84342	0.379063157958	2821
16	41	203169	87380	4266068	4266103	lin	90	1476980.13286	0.346217907104	2821
16	37	195689	86138	4266068	4266204	lin	95	916717.290629	0.214888687703	2821
16	38	188939	84834	4266068	4266079	lin	100	1056897.00119	0.247754520774	2821
16	36	177703	82887	4266068	4266144	lin	110	776728.580071	0.182077411129	2821
16	34	168403	81319	4266068	4266135	lin	120	496516.158956	0.116389433392	2821
16	33	160271	80045	4266068	4266122	lin	130	356385.448399	0.0835399723441	2821
16	36	153404	78875	4266068	4266162	lin	140	776641.580071	0.182053304133	2821
16	38	147247	77819	4266068	4266091	lin	150	1056855.00119	0.247742236115	2821
16	38	140553	76308	4266068	4266096	lin	160	1056756.00119	0.247713280377	2821
16	36	129703	73456	4266068	4266112	lin	170	776628.580071	0.182049702023	2821
16	36	120062	70734	4266068	4266137	lin	180	776594.580071	0.182040281222	2821
16	34	112283	68527	4266068	4266099	lin	190	496507.158956	0.11638707814	2821
16	35	105608	66498	4266068	4266152	lin	200	636644.869514	0.149239233489	2821
16	35	99582	64679	4266068	4266079	lin	210	636552.869514	0.149214449302	2821
16	32	94416	63007	4266068	4266088	lin	220	216314.737841	0.0507061666127	2821
16	30	89981	61582	4266068	4266074	lin	230	-63827.683274	-0.0149618142905	2821
16	30	85840	60154	4266068	4266224	lin	240	-63853.683274	-0.0149678177135	2821
16	29	82359	58998	4266068	4266144	lin	250	-203918.393832	-0.04780021496	2821
16	28	79194	57929	4266068	4266158	lin	260	-343989.104389	-0.0806340437845	2821
16	28	76334	56855	4266068	4266147	lin	270	-343825.104389	-0.0805986992135	2821
16	28	73823	55971	4266068	4266107	lin	280	-343809.104389	-0.0805952508171	2821
16	28	71615	55111	4266068	4266292	lin	290	-343946.104389	-0.0806247768733	2821
16	28	69626	54408	4266068	4266077	lin	300	-343939.104389	-0.0806232682886	2821
16	29	67854	53722	4266068	4266089	lin	310	-203670.393832	-0.0477448572068	2821
16	28	66092	53120	4266068	4266220	lin	320	-343918.104389	-0.080618742505	2821
16	28	64610	52478	4266068	4266069	lin	330	-343969.104389	-0.0806297336165	2821
16	28	63361	52033	4266068	4266174	lin	340	-343924.104389	-0.0806200355906	2821
16	27	61910	51481	4266068	4266157	lin	350	-484018.814947	-0.113459398456	2821
16	28	60694	50917	4266068	4266230	lin	360	-343981.104389	-0.0806323197222	2821
16	28	59653	50496	4266068	4266106	lin	370	-343999.104389	-0.0806361988534	2821
16	26	58640	50097	4266068	4266151	lin	380	-624074.525504	-0.146290633408	2821
16	26	57683	49753	4266068	4266226	lin	390	-624075.525504	-0.146290833528	2821
16	26	56850	49378	4266068	4266143	lin	400	-624148.525504	-0.146305442018	2821
16	24	53293	47815	4266068	4266235	lin	450	-904251.946619	-0.211966126425	2821
