prop	clks	bids	imps	budget	spend	algo	para	revenue	roi	campaign
64	4	4686	3449	134642	134669	rand	230	-134559.177922	-0.999577895065	2997
64	7	4505	3365	134642	134655	rand	240	-134541.561364	-0.999261453522	2997
64	4	4527	3329	134642	134673	rand	250	-134581.177922	-0.999577964037	2997
64	6	4119	3140	134642	134667	rand	260	-134542.766883	-0.999366899034	2997
64	7	4059	3108	134642	134747	rand	270	-134502.561364	-0.999261239533	2997
64	5	3959	3059	134642	134652	rand	280	-134564.972403	-0.99947244721	2997
64	3	3887	3044	134642	134700	rand	290	-134569.383442	-0.999683411892	2997
64	6	3751	2998	134642	134672	rand	300	-134464.766883	-0.999366532019	2997
64	4	3701	2967	134642	134736	rand	310	-134532.177922	-0.999577810386	2997
64	5	3526	2875	134642	134660	rand	320	-134542.972403	-0.999472360992	2997
64	6	3568	2907	134642	134797	rand	330	-134518.766883	-0.999366786151	2997
64	7	3505	2876	134642	134659	rand	340	-134529.561364	-0.999261387692	2997
64	6	3366	2803	134642	134682	rand	350	-134542.766883	-0.999366899034	2997
64	6	3464	2860	134642	134666	rand	360	-134509.766883	-0.99936674381	2997
64	5	3358	2800	134642	134698	rand	370	-134538.972403	-0.999472345313	2997
64	6	3354	2790	134642	134643	rand	380	-134507.766883	-0.9993667344	2997
64	6	3152	2676	134642	134708	rand	390	-134542.766883	-0.999366899034	2997
64	5	3043	2584	134642	134663	rand	400	-134563.972403	-0.999472443292	2997
64	6	3085	2618	134642	134706	rand	410	-134552.766883	-0.999366946056	2997
64	7	3199	2707	134642	134653	rand	420	-134458.561364	-0.999260997961	2997
64	5	3178	2684	134642	134647	rand	430	-134566.972403	-0.999472455047	2997
64	4	3016	2601	134642	134648	rand	440	-134558.177922	-0.999577891929	2997
64	7	3102	2656	134642	134701	rand	450	-134489.561364	-0.999261168176	2997
64	6	2922	2543	134642	134670	rand	460	-134510.766883	-0.999366748515	2997
64	7	2900	2524	134642	134672	rand	470	-134372.561364	-0.999260525341	2997
64	5	2966	2566	134642	134655	rand	480	-134369.972403	-0.999471682021	2997
64	5	2852	2499	134642	134722	rand	490	-134476.972403	-0.999472102169	2997
64	5	2852	2483	134642	134785	rand	500	-134539.972403	-0.999472349233	2997
64	1	156063	1	134642	0	lin	2	14.2055194805	0.0	2997
64	1	156063	310	134642	1845	lin	4	-1830.79448052	-0.992300531447	2997
64	10	156063	4649	134642	28097	lin	6	-27954.9448052	-0.994944115215	2997
64	30	156063	14311	134642	87551	lin	8	-87124.8344156	-0.995132373309	2997
64	46	146164	21513	134642	134645	lin	10	-133986.546104	-0.995146658526	2997
64	40	117886	20867	134642	134646	lin	12	-134071.779221	-0.995779703066	2997
64	37	102016	20151	134642	134648	lin	14	-134116.395779	-0.996096283323	2997
64	29	91189	19298	134642	134647	lin	16	-134227.039935	-0.996940261997	2997
64	32	82874	18359	134642	134648	lin	18	-134187.423377	-0.996623812604	2997
64	33	75855	17496	134642	134646	lin	20	-134171.217857	-0.996518255029	2997
64	28	62851	15502	134642	134645	lin	25	-134240.245455	-0.997045748262	2997
64	26	53813	13970	134642	134647	lin	30	-134272.656494	-0.997256847741	2997
64	17	47195	12657	134642	134645	lin	35	-134397.506169	-0.998206360481	2997
64	15	38723	11365	134642	134652	lin	40	-134424.917208	-0.998417365141	2997
64	12	30824	10088	134642	134704	lin	45	-134457.533766	-0.998733798068	2997
64	13	24950	8949	134642	134651	lin	50	-134447.328247	-0.998628321994	2997
64	12	20940	8066	134642	134649	lin	55	-134470.533766	-0.998733920323	2997
64	13	17180	7197	134642	134651	lin	60	-134443.328247	-0.99862828124	2997
64	15	14695	6577	134642	134654	lin	65	-134413.917208	-0.998417235828	2997
64	17	12698	6039	134642	134650	lin	70	-134381.506169	-0.998206147306	2997
64	12	11019	5544	134642	134671	lin	75	-134470.533766	-0.998733920323	2997
64	9	9752	5180	134642	134655	lin	80	-134499.150325	-0.999050341497	2997
64	7	8743	4900	134642	134720	lin	85	-134531.561364	-0.999261398665	2997
64	8	7720	4568	134642	134694	lin	90	-134509.355844	-0.999155834027	2997
64	8	7238	4398	134642	134701	lin	95	-134381.355844	-0.999155030627	2997
64	8	6568	4188	134642	134659	lin	100	-134526.355844	-0.999155940613	2997
64	9	5838	3919	134642	134663	lin	110	-134497.150325	-0.999050327388	2997
64	9	5165	3681	134642	134675	lin	120	-134398.150325	-0.999049628508	2997
64	8	4656	3473	134642	134695	lin	130	-134435.355844	-0.999155369747	2997
64	8	4219	3235	134642	134717	lin	140	-134463.355844	-0.999155545481	2997
64	7	3960	3143	134642	134646	lin	150	-134513.561364	-0.999261299901	2997
64	7	3781	3082	134642	134740	lin	160	-134526.561364	-0.999261371233	2997
64	7	3631	3024	134642	134661	lin	170	-134542.561364	-0.999261459007	2997
64	7	3499	2965	134642	134660	lin	180	-134542.561364	-0.999261459007	2997
64	7	3359	2888	134642	134681	lin	190	-134527.561364	-0.99926137672	2997
64	7	3272	2834	134642	134647	lin	200	-134525.561364	-0.999261365747	2997
64	7	3143	2751	134642	134658	lin	210	-134511.561364	-0.999261288926	2997
64	7	3036	2671	134642	134683	lin	220	-134474.561364	-0.999261085824	2997
64	7	2921	2603	134642	134644	lin	230	-134280.561364	-0.999260019078	2997
64	6	2841	2563	134642	134708	lin	240	-134546.766883	-0.999366917844	2997
64	6	2782	2529	134642	134660	lin	250	-134544.766883	-0.999366908439	2997
64	6	2720	2501	134642	134679	lin	260	-134548.766883	-0.999366927248	2997
64	6	2679	2484	134642	134707	lin	270	-134527.766883	-0.999366828487	2997
64	6	2624	2452	134642	134727	lin	280	-134537.766883	-0.99936687552	2997
64	6	2595	2433	134642	134676	lin	290	-134414.766883	-0.999366296529	2997
64	6	2570	2425	134642	134652	lin	300	-134433.766883	-0.999366386036	2997
64	6	2542	2411	134642	134672	lin	310	-134556.766883	-0.999366964863	2997
64	6	2528	2404	134642	134644	lin	320	-134288.766883	-0.999365702317	2997
64	6	2509	2394	134642	134759	lin	330	-134417.766883	-0.999366310663	2997
64	6	2499	2389	134642	134689	lin	340	-134463.766883	-0.999366527311	2997
64	6	2466	2371	134642	134652	lin	350	-134503.766883	-0.999366715579	2997
64	6	2452	2364	134642	134681	lin	360	-134543.766883	-0.999366903736	2997
64	6	2445	2360	134642	134751	lin	370	-134517.766883	-0.999366781447	2997
64	6	2442	2360	134642	134657	lin	380	-134369.766883	-0.999366084438	2997
64	6	2427	2353	134642	134778	lin	390	-134541.766883	-0.999366894331	2997
64	6	2416	2346	134642	134657	lin	400	-134478.766883	-0.999366597925	2997
64	6	2377	2322	134642	134735	lin	450	-134465.766883	-0.999366536727	2997
64	6	2339	2301	134642	134772	lin	500	-134506.766883	-0.999366729695	2997
64	6	2314	2286	134642	134676	lin	550	-134535.766883	-0.999366866114	2997
64	5	2301	2278	134642	134685	lin	600	-134360.972403	-0.999471646651	2997
64	5	2288	2271	134642	134782	lin	650	-134434.972403	-0.999471937331	2997
64	5	2271	2261	134642	134643	lin	700	-134458.972403	-0.999472031536	2997
64	5	2265	2259	134642	134649	lin	750	-134514.972403	-0.999472251219	2997
64	13	15712	6849	134642	134645	mcpc	1	-134438.328247	-0.998628230293	2997
64	1	156063	1	134642	0	const	2	14.2055194805	0.0	2997
64	1	156063	1	134642	0	const	4	14.2055194805	0.0	2997
64	3	156063	2335	134642	11667	const	6	-11624.3834416	-0.996347256498	2997
64	39	115865	22518	134642	134647	const	8	-134086.98474	-0.99588524105	2997
64	33	98960	21384	134642	134647	const	10	-134172.217857	-0.996518280889	2997
64	28	83814	19836	134642	134648	const	12	-134242.245455	-0.997045792146	2997
64	28	72244	18266	134642	134645	const	14	-134241.245455	-0.997045770204	2997
64	25	63096	16762	134642	134643	const	16	-134278.862013	-0.997362196867	2997
64	25	55796	15458	134642	134649	const	18	-134278.862013	-0.997362196867	2997
64	19	50295	14300	134642	134650	const	20	-134363.09513	-0.997995254729	2997
64	15	36928	11884	134642	134646	const	25	-134426.917208	-0.99841738865	2997
64	17	28058	10326	134642	134651	const	30	-134382.506169	-0.998206160631	2997
64	12	16915	7958	134642	134647	const	35	-134470.533766	-0.998733920323	2997
64	11	14285	7304	134642	134648	const	40	-134474.739286	-0.998839340759	2997
64	11	12408	6734	134642	134671	const	45	-134471.739286	-0.998839314895	2997
64	7	11035	6317	134642	134659	const	50	-134536.561364	-0.999261426094	2997
64	5	9785	5905	134642	134646	const	55	-134569.972403	-0.999472466801	2997
64	5	8799	5589	134642	134669	const	60	-134565.972403	-0.999472451129	2997
64	6	7935	5242	134642	134650	const	65	-134503.766883	-0.999366715579	2997
64	6	7202	4952	134642	134644	const	70	-134533.766883	-0.999366856708	2997
64	6	6693	4736	134642	134660	const	75	-134549.766883	-0.99936693195	2997
64	6	6233	4565	134642	134676	const	80	-134525.766883	-0.99936681908	2997
64	6	5871	4377	134642	134677	const	85	-134541.766883	-0.999366894331	2997
64	7	5543	4210	134642	134694	const	90	-134533.561364	-0.999261409637	2997
64	6	5250	4080	134642	134647	const	95	-134536.766883	-0.999366870817	2997
64	6	5014	3979	134642	134643	const	100	-134475.766883	-0.999366583803	2997
64	6	4632	3783	134642	134644	const	110	-134496.766883	-0.99936668264	2997
64	8	4284	3552	134642	134644	const	120	-134450.355844	-0.999155463899	2997
64	7	4006	3395	134642	134717	const	130	-134507.561364	-0.999261266974	2997
64	7	3776	3277	134642	134669	const	140	-134539.561364	-0.999261442551	2997
64	7	3460	3097	134642	134684	const	150	-134509.561364	-0.99926127795	2997
64	7	3231	2931	134642	134697	const	160	-134541.561364	-0.999261453522	2997
64	7	3087	2825	134642	134760	const	170	-134493.561364	-0.999261190133	2997
64	7	2950	2725	134642	134696	const	180	-134539.561364	-0.999261442551	2997
64	6	2782	2607	134642	134660	const	190	-134544.766883	-0.999366908439	2997
64	6	2680	2543	134642	134644	const	200	-134368.766883	-0.999366079723	2997
64	6	2572	2469	134642	134655	const	210	-134483.766883	-0.999366621459	2997
64	6	2489	2414	134642	134753	const	220	-134497.766883	-0.999366687346	2997
64	6	2441	2383	134642	134684	const	230	-134497.766883	-0.999366687346	2997
64	6	2407	2360	134642	134782	const	240	-134556.766883	-0.999366964863	2997
64	6	2358	2325	134642	134655	const	250	-134499.766883	-0.999366696758	2997
64	6	2318	2296	134642	134657	const	260	-134472.766883	-0.999366569681	2997
64	5	2279	2269	134642	134709	const	270	-134487.972403	-0.999472145324	2997
64	5	2249	2249	134642	134691	const	280	-134565.972403	-0.999472451129	2997
64	5	2249	2249	134642	134691	const	290	-134565.972403	-0.999472451129	2997
64	5	2249	2249	134642	134691	const	300	-134565.972403	-0.999472451129	2997
64	45	156063	17732	134642	108726	ortb	20	-108086.751623	-0.994120556476	2997
64	31	77620	18064	134642	134643	ortb	50	-134196.628896	-0.996729196997	2997
64	25	55428	14644	134642	134653	ortb	80	-134286.862013	-0.997362353597	2997
64	14	43829	12503	134642	134645	ortb	110	-134440.122727	-0.998522885102	2997
64	15	31752	10673	134642	134648	ortb	140	-134421.917208	-0.998417329876	2997
64	16	25241	9515	134642	134646	ortb	170	-134359.711688	-0.99831121645	2997
64	12	20400	8430	134642	134663	ortb	200	-134462.533766	-0.998733845092	2997
64	11	17111	7681	134642	134645	ortb	230	-134482.739286	-0.998839409723	2997
64	12	14631	7032	134642	134692	ortb	260	-134469.533766	-0.99873391092	2997
64	12	12841	6541	134642	134717	ortb	290	-134442.533766	-0.998733656974	2997
64	10	11231	6048	134642	134658	ortb	320	-134494.944805	-0.998944902257	2997
64	9	10114	5729	134642	134669	ortb	350	-134511.150325	-0.999050426137	2997
64	8	9157	5400	134642	134643	ortb	380	-134498.355844	-0.999155765044	2997
64	8	8393	5109	134642	134650	ortb	410	-134506.355844	-0.999155815214	2997
64	8	7686	4913	134642	134644	ortb	440	-134519.355844	-0.999155896728	2997
64	8	7248	4742	134642	134673	ortb	470	-134504.355844	-0.999155802672	2997
64	8	6705	4531	134642	134740	ortb	500	-134513.355844	-0.999155859108	2997
64	8	6375	4435	134642	134692	ortb	530	-134525.355844	-0.999155934344	2997
64	8	6075	4318	134642	134653	ortb	560	-134502.355844	-0.99915579013	2997
64	8	5763	4157	134642	134697	ortb	590	-134490.355844	-0.999155714868	2997
64	8	5508	4044	134642	134647	ortb	620	-134518.355844	-0.999155890458	2997
64	8	5278	3952	134642	134688	ortb	650	-134512.355844	-0.999155852838	2997
64	8	5126	3899	134642	134644	ortb	680	-134450.355844	-0.999155463899	2997
64	9	4948	3824	134642	134650	ortb	710	-134475.150325	-0.999050172171	2997
64	9	4867	3794	134642	134716	ortb	740	-134475.150325	-0.999050172171	2997
64	8	4733	3726	134642	134679	ortb	770	-134497.355844	-0.999155758773	2997
64	8	4625	3665	134642	134650	ortb	800	-134454.355844	-0.999155489003	2997
64	8	4494	3586	134642	134651	ortb	830	-134482.355844	-0.999155664687	2997
64	8	4390	3519	134642	134675	ortb	860	-134522.355844	-0.999155915536	2997
64	8	4288	3459	134642	134654	ortb	890	-134431.355844	-0.999155344637	2997
64	8	4193	3402	134642	134719	ortb	920	-134461.355844	-0.999155532931	2997
64	8	4105	3358	134642	134653	ortb	950	-134519.355844	-0.999155896728	2997
64	7	4009	3314	134642	134725	ortb	980	-134468.561364	-0.999261052878	2997
64	7	3939	3282	134642	134719	ortb	1010	-134461.561364	-0.999261014437	2997
64	7	3866	3247	134642	134659	ortb	1040	-134481.561364	-0.999261124257	2997
64	7	3805	3221	134642	134644	ortb	1070	-134512.561364	-0.999261294414	2997
64	7	3744	3191	134642	134707	ortb	1100	-134502.561364	-0.999261239533	2997
64	7	3701	3171	134642	134789	ortb	1130	-134542.561364	-0.999261459007	2997
64	7	3640	3145	134642	134697	ortb	1160	-134474.561364	-0.999261085824	2997
64	7	3612	3132	134642	134743	ortb	1190	-134476.561364	-0.999261096805	2997
64	7	3578	3116	134642	134666	ortb	1220	-134504.561364	-0.99926125051	2997
64	7	3546	3098	134642	134708	ortb	1250	-134494.561364	-0.999261195623	2997
64	7	3511	3076	134642	134731	ortb	1280	-134493.561364	-0.999261190133	2997
64	7	3450	3035	134642	134646	ortb	1310	-134540.561364	-0.999261448037	2997
64	7	3401	3003	134642	134668	ortb	1340	-134538.561364	-0.999261437066	2997
64	7	3367	2982	134642	134679	ortb	1370	-134451.561364	-0.999260959515	2997
16	1	156063	1	538571	0	rand	2	14.2055194805	0.0	2997
16	1	156063	1	538571	0	rand	4	14.2055194805	0.0	2997
16	1	156063	1	538571	0	rand	6	14.2055194805	0.0	2997
16	10	156063	4016	538571	23509	rand	8	-23366.9448052	-0.993957412276	2997
16	19	156063	9629	538571	57655	rand	10	-57385.0951299	-0.995318621626	2997
16	25	156063	14193	538571	87740	rand	12	-87384.862013	-0.995952382186	2997
16	39	156063	18454	538571	118301	rand	14	-117746.98474	-0.995316901296	2997
16	40	156063	21524	538571	143877	rand	16	-143308.779221	-0.996050648963	2997
16	45	156063	24769	538571	173531	rand	18	-172891.751623	-0.996316229512	2997
16	49	156063	27555	538571	202314	rand	20	-201617.929545	-0.996559454835	2997
16	64	156063	34098	538571	281011	rand	25	-280101.846753	-0.996764705842	2997
16	82	156063	39791	538571	364693	rand	30	-363528.147403	-0.996805936507	2997
16	89	156063	44894	538571	461172	rand	35	-459907.708766	-0.997258525596	2997
16	94	148908	47429	538571	538573	rand	40	-537225.681169	-0.997520580155	2997
16	92	124827	42983	538571	538577	rand	45	-537264.092208	-0.997573378826	2997
16	69	107953	39480	538571	538580	rand	50	-537572.819156	-0.998179973291	2997
16	73	95110	36609	538571	538577	rand	55	-537530.997078	-0.998074518126	2997
16	63	85144	34117	538571	538573	rand	60	-537638.052273	-0.998338174769	2997
16	61	76909	32014	538571	538575	rand	65	-537703.463312	-0.998391041669	2997
16	62	69141	29780	538571	538580	rand	70	-537682.257792	-0.998364644048	2997
16	63	63271	28121	538571	538606	rand	75	-537674.052273	-0.998338285851	2997
16	61	58432	26653	538571	538607	rand	80	-537698.463312	-0.998391026732	2997
16	58	53640	25148	538571	538572	rand	85	-537714.07987	-0.998470079865	2997
16	49	49538	23787	538571	538585	rand	90	-537868.929545	-0.998707546063	2997
16	47	46766	22787	538571	538572	rand	95	-537886.340584	-0.998760273964	2997
16	51	43533	21837	538571	538574	rand	100	-537840.518506	-0.998654792841	2997
16	42	39121	20654	538571	538575	rand	110	-537913.368182	-0.998892069194	2997
16	33	35161	19536	538571	538609	rand	120	-538093.217857	-0.99912956699	2997
16	40	33036	18831	538571	538593	rand	130	-537991.779221	-0.998944925766	2997
16	30	29898	17811	538571	538588	rand	140	-538144.834416	-0.999208710487	2997
16	34	27906	17217	538571	538596	rand	150	-538049.012338	-0.999103140273	2997
16	31	25962	16380	538571	538581	rand	160	-538110.628896	-0.999182303804	2997
16	36	24204	15753	538571	538604	rand	170	-538038.601299	-0.999050415558	2997
16	33	22843	15233	538571	538586	rand	180	-538095.217857	-0.999129570222	2997
16	34	21777	14801	538571	538573	rand	190	-538049.012338	-0.999103140273	2997
16	31	20676	14315	538571	538622	rand	200	-538105.628896	-0.999182296213	2997
16	29	19812	14035	538571	538577	rand	210	-538111.039935	-0.999235018625	2997
16	27	19013	13658	538571	538621	rand	220	-538144.450974	-0.999287782574	2997
16	29	18587	13482	538571	538572	rand	230	-538122.039935	-0.999235034251	2997
16	23	17534	13029	538571	538629	rand	240	-538145.273052	-0.999393233171	2997
16	27	17208	12816	538571	538589	rand	250	-538161.450974	-0.999287805056	2997
16	30	16222	12307	538571	538603	rand	260	-538071.834416	-0.999208603218	2997
16	24	15999	12204	538571	538578	rand	270	-538168.067532	-0.999366895507	2997
16	25	15686	12071	538571	538597	rand	280	-538118.862013	-0.999340473287	2997
16	26	15089	11793	538571	538600	rand	290	-538090.656494	-0.999314074385	2997
16	24	14798	11703	538571	538587	rand	300	-538134.067532	-0.999366855532	2997
16	28	14620	11597	538571	538601	rand	310	-538105.245455	-0.999261369862	2997
16	22	14229	11430	538571	538624	rand	320	-538204.478571	-0.999419662836	2997
16	24	13888	11205	538571	538575	rand	330	-538226.067532	-0.999366963688	2997
16	23	13644	11080	538571	538701	rand	340	-538119.273052	-0.999393203872	2997
16	25	13314	10983	538571	538576	rand	350	-538215.862013	-0.999340592072	2997
16	26	13039	10858	538571	538680	rand	360	-538174.656494	-0.999314181373	2997
16	26	13235	10959	538571	538675	rand	370	-538139.656494	-0.999314136799	2997
16	25	12953	10843	538571	538594	rand	380	-538188.862013	-0.999340559013	2997
16	28	12811	10766	538571	538601	rand	390	-538173.245455	-0.999261463121	2997
16	27	12401	10438	538571	538657	rand	400	-538133.450974	-0.999287768026	2997
16	28	12472	10520	538571	538695	rand	410	-538170.245455	-0.999261459007	2997
16	27	12349	10454	538571	538580	rand	420	-538139.450974	-0.999287775961	2997
16	25	12332	10452	538571	538683	rand	430	-538167.862013	-0.999340533298	2997
16	28	12084	10319	538571	538576	rand	440	-538093.245455	-0.999261353402	2997
16	23	11905	10230	538571	538581	rand	450	-538179.273052	-0.999393271481	2997
16	26	11894	10268	538571	538685	rand	460	-538154.656494	-0.999314155903	2997
16	27	11791	10228	538571	538607	rand	470	-538157.450974	-0.999287799766	2997
16	21	11794	10242	538571	538714	rand	480	-538258.684091	-0.999446082942	2997
16	23	11843	10235	538571	538651	rand	490	-538146.273052	-0.999393234298	2997
16	25	11585	10151	538571	538626	rand	500	-538190.862013	-0.999340561462	2997
16	1	156063	1	538571	0	lin	2	14.2055194805	0.0	2997
16	1	156063	310	538571	1845	lin	4	-1830.79448052	-0.992300531447	2997
16	10	156063	4649	538571	28097	lin	6	-27954.9448052	-0.994944115215	2997
16	30	156063	14311	538571	87551	lin	8	-87124.8344156	-0.995132373309	2997
16	52	156063	23205	538571	145224	lin	10	-144485.312987	-0.994913464627	2997
16	65	156063	29407	538571	190486	lin	12	-189562.641234	-0.995152616118	2997
16	75	156063	33995	538571	229651	lin	14	-228585.586039	-0.995360725792	2997
16	77	156063	37650	538571	267117	lin	16	-266023.175	-0.99590507156	2997
16	85	156063	40682	538571	304856	lin	18	-303648.530844	-0.996039214725	2997
16	91	156063	43496	538571	345098	lin	20	-343805.297727	-0.996254100943	2997
16	101	156063	50568	538571	464012	lin	25	-462577.242532	-0.996907930253	2997
16	105	143319	51753	538571	538576	lin	30	-537077.420455	-0.997230476419	2997
16	91	118473	45841	538571	538575	lin	35	-537269.297727	-0.997599715032	2997
16	79	101376	41129	538571	538575	lin	40	-537446.763961	-0.997916263211	2997
16	69	86904	36651	538571	538576	lin	45	-537589.819156	-0.99818003074	2997
16	65	75455	33060	538571	538576	lin	50	-537646.641234	-0.998285536205	2997
16	64	67019	30120	538571	538600	lin	55	-537573.846753	-0.998311639835	2997
16	57	59062	27247	538571	538650	lin	60	-537752.28539	-0.998496524801	2997
16	54	53589	25339	538571	538602	lin	65	-537769.901948	-0.998575588953	2997
16	48	48423	23410	538571	538581	lin	70	-537833.135065	-0.998733805121	2997
16	45	44143	21968	538571	538641	lin	75	-537921.751623	-0.998813043691	2997
16	42	38886	20470	538571	538678	lin	80	-537967.368182	-0.998892180283	2997
16	39	34743	19193	538571	538572	lin	85	-538011.98474	-0.998971314083	2997
16	39	31275	18088	538571	538591	lin	90	-538006.98474	-0.998971304532	2997
16	38	28771	17302	538571	538610	lin	95	-538007.19026	-0.998997655283	2997
16	36	26409	16561	538571	538585	lin	100	-538059.601299	-0.999050452584	2997
16	38	22895	15259	538571	538689	lin	110	-537971.19026	-0.998997588275	2997
16	35	20291	14261	538571	538601	lin	120	-537995.806818	-0.999076695181	2997
16	34	18331	13512	538571	538624	lin	130	-538077.012338	-0.999103186901	2997
16	34	16723	12811	538571	538624	lin	140	-538068.012338	-0.999103171914	2997
16	31	15663	12384	538571	538576	lin	150	-538129.628896	-0.999182332651	2997
16	31	14697	11937	538571	538595	lin	160	-538078.628896	-0.999182255215	2997
16	30	14036	11613	538571	538578	lin	170	-538120.834416	-0.999208675223	2997
16	30	13402	11323	538571	538643	lin	180	-538060.834416	-0.999208587051	2997
16	32	12959	11136	538571	538600	lin	190	-538105.423377	-0.999155940613	2997
16	32	12455	10825	538571	538618	lin	200	-538070.423377	-0.999155885756	2997
16	31	12059	10630	538571	538577	lin	210	-538102.628896	-0.999182291657	2997
16	29	11849	10550	538571	538795	lin	220	-538140.039935	-0.999235059818	2997
16	29	11661	10465	538571	538627	lin	230	-538099.039935	-0.999235001579	2997
16	27	11381	10302	538571	538638	lin	240	-538132.450974	-0.999287766703	2997
16	25	11140	10144	538571	538611	lin	250	-538127.862013	-0.999340484311	2997
16	25	10885	10015	538571	538585	lin	260	-538099.862013	-0.999340450015	2997
16	24	10704	9924	538571	538574	lin	270	-538192.067532	-0.999366923721	2997
16	24	10531	9836	538571	538625	lin	280	-538124.067532	-0.999366843773	2997
16	24	10423	9784	538571	538770	lin	290	-538173.067532	-0.999366901385	2997
16	23	10324	9734	538571	538689	lin	300	-538192.273052	-0.999393286127	2997
16	23	10206	9664	538571	538601	lin	310	-538242.273052	-0.999393342454	2997
16	22	10102	9602	538571	538604	lin	320	-538222.478571	-0.999419682233	2997
16	21	9988	9521	538571	538630	lin	330	-538265.684091	-0.999446090141	2997
16	21	9848	9419	538571	538608	lin	340	-538161.684091	-0.999445983157	2997
16	21	9707	9321	538571	538593	lin	350	-538214.684091	-0.999446037683	2997
16	21	9631	9275	538571	538600	lin	360	-538271.684091	-0.999446096312	2997
16	21	9575	9243	538571	538629	lin	370	-538111.88961	-0.999472302191	2997
16	20	9549	9234	538571	538580	lin	380	-538274.88961	-0.999472461904	2997
16	20	9472	9190	538571	538600	lin	390	-538284.88961	-0.999472471699	2997
16	20	9439	9175	538571	538575	lin	400	-538201.88961	-0.999472390388	2997
16	18	9283	9088	538571	538599	lin	450	-538298.300649	-0.999525211305	2997
16	18	9171	9034	538571	538591	lin	500	-538293.300649	-0.999525206897	2997
16	18	9084	8987	538571	538659	lin	550	-538263.300649	-0.999525180447	2997
16	18	9048	8967	538571	538588	lin	600	-538246.300649	-0.999525165458	2997
16	18	8988	8926	538571	538614	lin	650	-538301.300649	-0.99952521395	2997
16	18	8949	8904	538571	538752	lin	700	-538225.300649	-0.99952514694	2997
16	18	8911	8882	538571	538589	lin	750	-538073.300649	-0.999525012863	2997
16	57	55602	26080	538571	538593	mcpc	1	-537759.28539	-0.998496544342	2997
16	1	156063	1	538571	0	const	2	14.2055194805	0.0	2997
16	1	156063	1	538571	0	const	4	14.2055194805	0.0	2997
16	3	156063	2335	538571	11667	const	6	-11624.3834416	-0.996347256498	2997
16	65	156063	31441	538571	188270	const	8	-187346.641234	-0.99509556081	2997
16	72	156063	35873	538571	226000	const	10	-224977.202597	-0.995474347776	2997
16	77	156063	40457	538571	274086	const	12	-272992.175	-0.996009190546	2997
